"행정구역","2024년12월_계_총인구수","2024년12월_계_연령구간인구수","2024년12월_계_0~9세","2024년12월_계_10~19세","2024년12월_계_20~29세","2024년12월_계_30~39세","2024년12월_계_40~49세","2024년12월_계_50~59세","2024년12월_계_60~69세","2024년12월_계_70~79세","2024년12월_계_80~89세","2024년12월_계_90~99세","2024년12월_계_100세 이상","2024년12월_남_총인구수","2024년12월_남_연령구간인구수","2024년12월_남_0~9세","2024년12월_남_10~19세","2024년12월_남_20~29세","2024년12월_남_30~39세","2024년12월_남_40~49세","2024년12월_남_50~59세","2024년12월_남_60~69세","2024년12월_남_70~79세","2024년12월_남_80~89세","2024년12월_남_90~99세","2024년12월_남_100세 이상","2024년12월_여_총인구수","2024년12월_여_연령구간인구수","2024년12월_여_0~9세","2024년12월_여_10~19세","2024년12월_여_20~29세","2024년12월_여_30~39세","2024년12월_여_40~49세","2024년12월_여_50~59세","2024년12월_여_60~69세","2024년12월_여_70~79세","2024년12월_여_80~89세","2024년12월_여_90~99세","2024년12월_여_100세 이상"
"경상북도 포항시 남구 제철동(4711157000)","2,313","2,313","71","172","261","277","273","427","477","249","90","15","1","1,263","1,263","39","88","173","185","149","225","244","121","35","4","0","1,050","1,050","32","84","88","92","124","202","233","128","55","11","1"
"경상북도 포항시 남구 효곡동(4711158000)","29,450","29,450","3,106","4,315","2,745","3,146","5,626","4,701","3,865","1,615","279","51","1","15,018","15,018","1,611","2,281","1,666","1,504","2,722","2,270","1,898","944","113","9","0","14,432","14,432","1,495","2,034","1,079","1,642","2,904","2,431","1,967","671","166","42","1"
"경상북도 포항시 남구 대이동(4711159000)","24,153","24,153","1,671","2,606","2,995","3,114","3,699","5,028","3,239","1,240","491","70","0","12,347","12,347","877","1,344","1,773","1,693","1,773","2,454","1,634","644","147","8","0","11,806","11,806","794","1,262","1,222","1,421","1,926","2,574","1,605","596","344","62","0"
"경상북도 포항시 북구 (4711300000)","270,968","270,968","17,707","25,387","25,718","30,820","39,407","47,282","47,723","24,633","10,633","1,623","35","135,113","135,113","9,198","13,217","14,525","16,669","19,686","22,919","22,922","11,894","3,735","343","5","135,855","135,855","8,509","12,170","11,193","14,151","19,721","24,363","24,801","12,739","6,898","1,280","30"
"경상북도 포항시 북구 흥해읍(4711325000)","53,661","53,661","4,789","4,724","5,044","8,257","8,030","8,978","8,033","3,675","1,840","287","4","27,131","27,131","2,516","2,461","2,828","4,471","4,047","4,405","3,989","1,779","585","50","0","26,530","26,530","2,273","2,263","2,216","3,786","3,983","4,573","4,044","1,896","1,255","237","4"
"경상북도 포항시 북구 신광면(4711331000)","2,746","2,746","41","78","124","97","178","395","818","543","377","93","2","1,392","1,392","19","40","85","53","110","219","440","283","124","19","0","1,354","1,354","22","38","39","44","68","176","378","260","253","74","2"
"경상북도 포항시 북구 청하면(4711332000)","4,440","4,440","49","185","212","204","355","764","1,189","808","575","99","0","2,182","2,182","26","98","124","124","207","419","619","371","177","17","0","2,258","2,258","23","87","88","80","148","345","570","437","398","82","0"
"경상북도 포항시 북구 송라면(4711333000)","2,324","2,324","27","50","108","94","144","370","658","469","343","61","0","1,130","1,130","12","25","57","64","92","205","333","229","104","9","0","1,194","1,194","15","25","51","30","52","165","325","240","239","52","0"
"경상북도 포항시 북구 기계면(4711334000)","4,767","4,767","74","144","188","207","289","728","1,380","960","660","135","2","2,344","2,344","35","69","103","141","182","375","721","475","210","33","0","2,423","2,423","39","75","85","66","107","353","659","485","450","102","2"
"경상북도 포항시 북구 죽장면(4711335000)","2,038","2,038","18","45","31","58","87","319","683","445","300","50","2","1,044","1,044","9","32","18","41","49","194","362","229","103","7","0","994","994","9","13","13","17","38","125","321","216","197","43","2"
"경상북도 포항시 북구 죽장면상옥출장소(4711335500)","605","605","0","9","24","12","26","106","220","124","70","13","1","317","317","0","5","12","9","17","66","103","73","30","2","0","288","288","0","4","12","3","9","40","117","51","40","11","1"
"경상북도 포항시 북구 기북면(4711336000)","1,292","1,292","10","38","41","34","78","211","384","274","184","36","2","641","641","5","19","23","20","47","118","203","140","54","12","0","651","651","5","19","18","14","31","93","181","134","130","24","2"
"경상북도 포항시 북구 중앙동(4711352000)","13,874","13,874","403","655","1,266","1,393","1,575","2,268","2,969","2,175","1,044","123","3","6,843","6,843","195","336","670","808","865","1,176","1,394","969","405","24","1","7,031","7,031","208","319","596","585","710","1,092","1,575","1,206","639","99","2"
"경상북도 포항시 북구 양학동(4711363000)","16,547","16,547","911","1,633","1,721","1,671","2,313","3,284","3,125","1,386","441","61","1","8,142","8,142","473","850","987","900","1,103","1,489","1,479","681","169","11","0","8,405","8,405","438","783","734","771","1,210","1,795","1,646","705","272","50","1"
"경상북도 포항시 북구 죽도동(4711365500)","18,760","18,760","543","851","1,968","2,057","2,311","2,999","4,043","2,782","1,081","122","3","9,337","9,337","277","424","1,108","1,247","1,285","1,515","1,765","1,242","441","31","2","9,423","9,423","266","427","860","810","1,026","1,484","2,278","1,540","640","91","1"
"경상북도 포항시 북구 용흥동(4711366500)","19,981","19,981","883","1,674","1,740","1,680","2,620","3,707","4,193","2,459","897","126","2","9,761","9,761","461","901","987","900","1,275","1,745","1,918","1,181","350","43","0","10,220","10,220","422","773","753","780","1,345","1,962","2,275","1,278","547","83","2"
"경상북도 포항시 북구 우창동(4711368000)","31,644","31,644","2,532","3,275","2,852","3,983","4,838","5,566","5,311","2,278","865","141","3","15,379","15,379","1,322","1,732","1,571","2,044","2,354","2,532","2,483","1,057","265","19","0","16,265","16,265","1,210","1,543","1,281","1,939","2,484","3,034","2,828","1,221","600","122","3"
"경상북도 포항시 북구 두호동(4711369000)","21,360","21,360","1,371","2,046","2,058","2,317","2,835","4,046","4,082","1,892","635","77","1","10,446","10,446","677","1,065","1,129","1,241","1,359","1,839","1,937","938","241","20","0","10,914","10,914","694","981","929","1,076","1,476","2,207","2,145","954","394","57","1"
"경상북도 포항시 북구 장량동(4711370000)","68,177","68,177","5,453","8,893","7,651","7,901","12,235","12,129","9,155","3,513","1,072","166","9","34,734","34,734","2,867","4,610","4,430","4,178","5,956","5,934","4,497","1,837","387","36","2","33,443","33,443","2,586","4,283","3,221","3,723","6,279","6,195","4,658","1,676","685","130","7"
"경상북도 포항시 북구 환여동(4711371000)","8,752","8,752","603","1,087","690","855","1,493","1,412","1,480","850","249","33","0","4,290","4,290","304","550","393","428","738","688","679","410","90","10","0","4,462","4,462","299","537","297","427","755","724","801","440","159","23","0"
"경상북도 경주시 (4713000000)","244,769","244,769","12,335","19,096","21,368","22,902","31,353","45,805","46,881","27,553","15,002","2,420","54","122,608","122,608","6,333","9,906","12,087","12,482","16,374","23,552","23,583","12,750","5,025","508","8","122,161","122,161","6,002","9,190","9,281","10,420","14,979","22,253","23,298","14,803","9,977","1,912","46"
"경상북도 경주시 감포읍(4713025000)","5,163","5,163","91","209","283","284","473","917","1,292","935","597","79","3","2,578","2,578","49","105","179","175","292","541","620","418","183","16","0","2,585","2,585","42","104","104","109","181","376","672","517","414","63","3"
"경상북도 경주시 안강읍(4713025300)","22,506","22,506","636","1,636","1,607","1,440","2,430","4,545","4,986","3,093","1,841","284","8","11,154","11,154","350","815","933","844","1,252","2,361","2,507","1,435","602","53","2","11,352","11,352","286","821","674","596","1,178","2,184","2,479","1,658","1,239","231","6"
"경상북도 경주시 건천읍(4713025600)","10,138","10,138","340","495","646","896","979","1,735","2,333","1,626","930","152","6","5,167","5,167","180","277","365","519","561","948","1,192","771","315","38","1","4,971","4,971","160","218","281","377","418","787","1,141","855","615","114","5"
"경상북도 경주시 외동읍(4713025900)","21,567","21,567","1,216","1,089","1,487","2,393","2,755","4,114","4,726","2,350","1,184","246","7","11,444","11,444","621","584","872","1,363","1,670","2,219","2,532","1,169","360","52","2","10,123","10,123","595","505","615","1,030","1,085","1,895","2,194","1,181","824","194","5"
"경상북도 경주시 문무대왕면(4713031500)","4,066","4,066","146","142","382","457","288","602","899","616","457","75","2","2,129","2,129","79","86","225","270","181","363","491","301","119","13","1","1,937","1,937","67","56","157","187","107","239","408","315","338","62","1"
"경상북도 경주시 양남면(4713032000)","6,369","6,369","214","310","463","459","633","1,289","1,597","839","482","82","1","3,399","3,399","108","163","316","290","368","732","829","408","169","16","0","2,970","2,970","106","147","147","169","265","557","768","431","313","66","1"
"경상북도 경주시 내남면(4713033000)","4,434","4,434","48","182","194","197","294","738","1,207","875","576","121","2","2,247","2,247","26","89","116","124","167","409","652","450","194","20","0","2,187","2,187","22","93","78","73","127","329","555","425","382","101","2"
"경상북도 경주시 산내면(4713034000)","3,173","3,173","34","72","79","109","167","488","1,022","705","431","64","2","1,586","1,586","19","41","41","67","83","265","535","367","153","15","0","1,587","1,587","15","31","38","42","84","223","487","338","278","49","2"
"경상북도 경주시 서면(4713035000)","2,978","2,978","46","121","122","129","204","478","757","650","409","62","0","1,528","1,528","21","78","74","77","123","289","408","291","154","13","0","1,450","1,450","25","43","48","52","81","189","349","359","255","49","0"
"경상북도 경주시 현곡면(4713036000)","21,874","21,874","1,964","2,443","1,913","2,648","3,482","4,081","3,131","1,405","699","104","4","10,776","10,776","1,038","1,238","1,045","1,324","1,686","2,013","1,520","682","213","17","0","11,098","11,098","926","1,205","868","1,324","1,796","2,068","1,611","723","486","87","4"
"경상북도 경주시 강동면(4713037000)","5,925","5,925","113","241","398","322","472","1,183","1,500","992","594","110","0","3,062","3,062","57","117","256","211","268","646","823","465","193","26","0","2,863","2,863","56","124","142","111","204","537","677","527","401","84","0"
"경상북도 경주시 천북면(4713038000)","5,532","5,532","201","279","379","523","606","1,029","1,196","790","457","72","0","2,888","2,888","106","137","213","286","350","573","646","387","174","16","0","2,644","2,644","95","142","166","237","256","456","550","403","283","56","0"
"경상북도 경주시 중부동(4713051500)","4,585","4,585","93","251","384","358","518","751","962","768","433","67","0","2,271","2,271","48","137","217","198","290","405","464","330","167","15","0","2,314","2,314","45","114","167","160","228","346","498","438","266","52","0"
"경상북도 경주시 황오동(4713053000)","5,666","5,666","107","241","433","420","550","989","1,327","995","535","68","1","2,716","2,716","53","114","254","239","316","512","612","419","178","19","0","2,950","2,950","54","127","179","181","234","477","715","576","357","49","1"
"경상북도 경주시 성건동(4713055000)","12,947","12,947","245","625","2,062","1,078","1,276","2,158","2,516","1,973","897","114","3","6,411","6,411","135","344","1,155","637","709","1,129","1,128","810","335","29","0","6,536","6,536","110","281","907","441","567","1,029","1,388","1,163","562","85","3"
"경상북도 경주시 황남동(4713057000)","3,815","3,815","52","144","190","221","331","634","890","736","536","81","0","1,893","1,893","27","70","109","135","199","338","474","319","198","24","0","1,922","1,922","25","74","81","86","132","296","416","417","338","57","0"
"경상북도 경주시 선도동(4713059000)","14,145","14,145","732","1,527","1,580","1,247","2,138","2,875","2,180","1,187","592","86","1","7,073","7,073","361","814","925","683","1,029","1,428","1,104","512","198","18","1","7,072","7,072","371","713","655","564","1,109","1,447","1,076","675","394","68","0"
"경상북도 경주시 월성동(4713060500)","5,445","5,445","208","357","331","368","642","985","1,171","807","498","76","2","2,657","2,657","102","185","187","193","313","530","602","366","166","13","0","2,788","2,788","106","172","144","175","329","455","569","441","332","63","2"
"경상북도 경주시 용강동(4713061500)","25,228","25,228","2,710","2,967","2,188","3,319","4,682","4,314","3,084","1,279","585","98","2","12,401","12,401","1,352","1,492","1,190","1,646","2,346","2,073","1,544","568","168","22","0","12,827","12,827","1,358","1,475","998","1,673","2,336","2,241","1,540","711","417","76","2"
"경상북도 경주시 황성동(4713062100)","27,197","27,197","1,817","3,360","3,071","2,924","4,279","5,533","3,862","1,567","669","112","3","13,277","13,277","925","1,775","1,671","1,468","2,000","2,604","1,870","723","223","18","0","13,920","13,920","892","1,585","1,400","1,456","2,279","2,929","1,992","844","446","94","3"
"경상북도 경주시 동천동(4713063000)","20,630","20,630","753","1,728","2,379","2,017","2,712","4,287","3,912","1,934","784","121","3","10,269","10,269","390","897","1,311","1,146","1,368","2,091","1,867","891","282","26","0","10,361","10,361","363","831","1,068","871","1,344","2,196","2,045","1,043","502","95","3"
"경상북도 경주시 불국동(4713065000)","9,744","9,744","536","601","691","986","1,275","1,760","1,940","1,162","675","115","3","4,872","4,872","273","307","382","525","705","915","962","541","237","24","1","4,872","4,872","263","294","309","461","570","845","978","621","438","91","2"
"경상북도 경주시 보덕동(4713066000)","1,642","1,642","33","76","106","107","167","320","391","269","141","31","1","810","810","13","41","51","62","98","168","201","127","44","5","0","832","832","20","35","55","45","69","152","190","142","97","26","1"
"경상북도 김천시 (4715000000)","135,446","135,446","7,910","12,009","11,564","13,342","17,696","22,719","24,756","14,945","8,879","1,593","33","68,101","68,101","4,108","6,501","6,507","7,209","9,263","11,717","12,544","6,945","2,954","348","5","67,345","67,345","3,802","5,508","5,057","6,133","8,433","11,002","12,212","8,000","5,925","1,245","28"
"경상북도 김천시 아포읍(4715025000)","7,563","7,563","267","423","452","594","822","1,475","1,821","1,013","584","110","2","3,797","3,797","128","220","255","326","434","774","976","486","184","14","0","3,766","3,766","139","203","197","268","388","701","845","527","400","96","2"
"경상북도 김천시 농소면(4715031000)","3,105","3,105","93","144","213","209","276","591","705","480","323","71","0","1,634","1,634","53","68","136","146","156","345","375","220","116","19","0","1,471","1,471","40","76","77","63","120","246","330","260","207","52","0"
"경상북도 김천시 남면(4715032000)","2,916","2,916","58","94","138","176","220","504","750","513","362","100","1","1,498","1,498","37","48","83","93","141","293","409","261","110","23","0","1,418","1,418","21","46","55","83","79","211","341","252","252","77","1"
"경상북도 김천시 개령면(4715034000)","2,218","2,218","39","77","92","120","144","348","639","433","263","62","1","1,138","1,138","20","42","58","74","95","198","351","213","81","6","0","1,080","1,080","19","35","34","46","49","150","288","220","182","56","1"
"경상북도 김천시 감문면(4715035000)","3,099","3,099","45","79","98","122","192","486","928","590","438","118","3","1,561","1,561","24","40","62","71","124","269","527","279","138","27","0","1,538","1,538","21","39","36","51","68","217","401","311","300","91","3"
"경상북도 김천시 어모면(4715036000)","3,997","3,997","120","188","237","218","339","708","1,000","672","436","76","3","2,047","2,047","71","116","144","127","185","384","533","323","146","17","1","1,950","1,950","49","72","93","91","154","324","467","349","290","59","2"
"경상북도 김천시 봉산면(4715037000)","2,851","2,851","59","121","117","150","221","469","832","517","313","51","1","1,482","1,482","27","72","73","90","137","258","448","256","106","14","1","1,369","1,369","32","49","44","60","84","211","384","261","207","37","0"
"경상북도 김천시 대항면(4715038000)","3,177","3,177","73","128","173","167","239","565","914","529","321","67","1","1,632","1,632","38","73","105","94","140","299","510","253","107","13","0","1,545","1,545","35","55","68","73","99","266","404","276","214","54","1"
"경상북도 김천시 감천면(4715039000)","1,784","1,784","40","67","75","83","157","316","467","315","216","46","2","919","919","25","39","50","48","94","177","247","154","73","11","1","865","865","15","28","25","35","63","139","220","161","143","35","1"
"경상북도 김천시 조마면(4715040000)","2,074","2,074","34","68","84","90","160","330","622","384","250","51","1","1,054","1,054","19","34","54","52","103","174","337","189","82","10","0","1,020","1,020","15","34","30","38","57","156","285","195","168","41","1"
"경상북도 김천시 구성면(4715041000)","2,613","2,613","31","57","90","96","137","413","738","565","397","87","2","1,285","1,285","14","32","53","55","89","225","419","275","111","11","1","1,328","1,328","17","25","37","41","48","188","319","290","286","76","1"
"경상북도 김천시 지례면(4715042000)","1,379","1,379","9","52","43","47","60","205","389","297","232","44","1","710","710","6","32","31","28","43","125","217","140","75","12","1","669","669","3","20","12","19","17","80","172","157","157","32","0"
"경상북도 김천시 부항면(4715043000)","1,212","1,212","10","36","40","53","74","178","364","232","194","30","1","607","607","5","22","24","27","49","92","212","121","49","6","0","605","605","5","14","16","26","25","86","152","111","145","24","1"
"경상북도 김천시 대덕면(4715044000)","2,144","2,144","32","289","63","85","110","285","560","366","300","54","0","1,074","1,074","14","145","38","54","72","153","302","180","106","10","0","1,070","1,070","18","144","25","31","38","132","258","186","194","44","0"
"경상북도 김천시 증산면(4715045000)","955","955","10","22","22","26","61","157","313","189","136","18","1","475","475","6","14","11","16","30","95","161","97","41","4","0","480","480","4","8","11","10","31","62","152","92","95","14","1"
"경상북도 김천시 자산동(4715051600)","5,922","5,922","142","272","447","447","607","939","1,387","1,062","554","65","0","2,963","2,963","77","134","263","273","344","542","637","472","203","18","0","2,959","2,959","65","138","184","174","263","397","750","590","351","47","0"
"경상북도 김천시 평화남산동(4715053600)","6,939","6,939","142","333","633","578","749","1,118","1,516","1,122","665","79","4","3,418","3,418","79","184","366","361","436","578","685","482","230","17","0","3,521","3,521","63","149","267","217","313","540","831","640","435","62","4"
"경상북도 김천시 양금동(4715056500)","3,460","3,460","73","173","203","176","295","579","809","680","418","52","2","1,672","1,672","38","94","114","97","180","311","372","296","154","16","0","1,788","1,788","35","79","89","79","115","268","437","384","264","36","2"
"경상북도 김천시 대신동(4715057500)","23,672","23,672","1,342","2,763","3,200","2,487","3,424","4,388","3,342","1,663","913","147","3","11,702","11,702","679","1,402","1,741","1,342","1,667","2,138","1,654","742","305","32","0","11,970","11,970","663","1,361","1,459","1,145","1,757","2,250","1,688","921","608","115","3"
"경상북도 김천시 대곡동(4715059500)","20,356","20,356","1,255","2,305","1,820","2,028","2,724","3,700","3,472","1,941","950","159","2","10,252","10,252","623","1,457","1,067","1,101","1,370","1,770","1,604","884","332","44","0","10,104","10,104","632","848","753","927","1,354","1,930","1,868","1,057","618","115","2"
"경상북도 김천시 지좌동(4715061000)","10,568","10,568","630","990","1,119","1,312","1,549","1,907","1,704","879","413","64","1","5,433","5,433","342","533","667","747","813","960","824","392","142","13","0","5,135","5,135","288","457","452","565","736","947","880","487","271","51","1"
"경상북도 김천시 율곡동(4715064000)","23,442","23,442","3,406","3,328","2,205","4,078","5,136","3,058","1,484","503","201","42","1","11,748","11,748","1,783","1,700","1,112","1,987","2,561","1,557","744","230","63","11","0","11,694","11,694","1,623","1,628","1,093","2,091","2,575","1,501","740","273","138","31","1"
"경상북도 안동시 (4717000000)","153,159","153,159","7,862","13,001","15,541","13,942","19,400","25,434","27,561","17,654","10,896","1,833","35","75,871","75,871","4,075","6,837","8,427","7,523","9,800","13,249","13,716","8,068","3,779","393","4","77,288","77,288","3,787","6,164","7,114","6,419","9,600","12,185","13,845","9,586","7,117","1,440","31"
"경상북도 안동시 풍산읍(4717025000)","7,647","7,647","242","462","553","674","737","1,295","1,565","1,171","799","145","4","3,876","3,876","114","249","316","395","401","701","843","556","272","28","1","3,771","3,771","128","213","237","279","336","594","722","615","527","117","3"
"경상북도 안동시 와룡면(4717031000)","3,737","3,737","52","149","203","146","214","610","992","719","535","116","1","1,924","1,924","32","83","116","91","130","364","543","348","193","24","0","1,813","1,813","20","66","87","55","84","246","449","371","342","92","1"
"경상북도 안동시 북후면(4717032000)","2,760","2,760","33","73","91","116","247","449","716","507","444","82","2","1,439","1,439","22","38","54","83","162","262","397","240","163","18","0","1,321","1,321","11","35","37","33","85","187","319","267","281","64","2"
"경상북도 안동시 서후면(4717033000)","3,658","3,658","53","178","429","205","269","556","876","588","397","105","2","1,924","1,924","26","101","221","142","154","336","490","282","149","23","0","1,734","1,734","27","77","208","63","115","220","386","306","248","82","2"
"경상북도 안동시 풍천면(4717034000)","7,244","7,244","494","379","820","1,308","912","905","1,062","726","528","109","1","3,707","3,707","256","192","417","715","508","515","539","356","189","20","0","3,537","3,537","238","187","403","593","404","390","523","370","339","89","1"
"경상북도 안동시 일직면(4717035000)","2,415","2,415","39","95","71","83","157","356","629","538","376","68","3","1,168","1,168","16","53","42","43","94","207","336","250","117","10","0","1,247","1,247","23","42","29","40","63","149","293","288","259","58","3"
"경상북도 안동시 남후면(4717036000)","1,608","1,608","31","39","51","57","106","222","425","339","284","52","2","805","805","13","25","33","39","63","139","225","165","94","9","0","803","803","18","14","18","18","43","83","200","174","190","43","2"
"경상북도 안동시 남선면(4717037000)","1,967","1,967","41","56","117","100","142","353","538","344","236","39","1","1,010","1,010","23","30","68","59","84","201","284","171","82","7","1","957","957","18","26","49","41","58","152","254","173","154","32","0"
"경상북도 안동시 임하면(4717038000)","2,566","2,566","27","82","111","106","181","448","678","495","362","76","0","1,356","1,356","17","36","66","66","120","273","385","256","117","20","0","1,210","1,210","10","46","45","40","61","175","293","239","245","56","0"
"경상북도 안동시 길안면(4717039000)","2,559","2,559","22","62","76","104","130","395","783","498","417","69","3","1,318","1,318","11","35","38","62","90","231","459","242","134","16","0","1,241","1,241","11","27","38","42","40","164","324","256","283","53","3"
"경상북도 안동시 임동면(4717040000)","1,609","1,609","15","44","53","40","109","242","472","331","270","33","0","832","832","12","28","29","25","61","152","260","166","89","10","0","777","777","3","16","24","15","48","90","212","165","181","23","0"
"경상북도 안동시 예안면(4717041000)","1,652","1,652","16","37","53","51","77","231","534","363","256","34","0","856","856","10","31","32","32","48","137","286","186","90","4","0","796","796","6","6","21","19","29","94","248","177","166","30","0"
"경상북도 안동시 도산면(4717042000)","1,405","1,405","6","36","43","40","70","213","415","321","225","35","1","757","757","3","23","27","30","49","141","222","163","87","12","0","648","648","3","13","16","10","21","72","193","158","138","23","1"
"경상북도 안동시 녹전면(4717043000)","1,601","1,601","20","44","44","49","97","231","460","340","270","46","0","830","830","10","19","25","26","71","144","252","179","94","10","0","771","771","10","25","19","23","26","87","208","161","176","36","0"
"경상북도 안동시 중구동(4717051000)","4,768","4,768","156","281","577","440","552","732","827","720","426","56","1","2,351","2,351","88","148","277","249","306","398","394","307","171","13","0","2,417","2,417","68","133","300","191","246","334","433","413","255","43","1"
"경상북도 안동시 명륜동(4717052000)","4,575","4,575","154","346","425","342","563","791","960","598","351","44","1","2,204","2,204","86","171","214","196","265","409","473","256","127","7","0","2,371","2,371","68","175","211","146","298","382","487","342","224","37","1"
"경상북도 안동시 용상동(4717055500)","24,163","24,163","1,688","2,647","3,798","2,655","3,413","3,829","3,096","1,900","981","156","0","12,142","12,142","836","1,436","2,202","1,391","1,666","1,943","1,484","827","320","37","0","12,021","12,021","852","1,211","1,596","1,264","1,747","1,886","1,612","1,073","661","119","0"
"경상북도 안동시 서구동(4717058500)","8,282","8,282","372","837","774","553","1,124","1,363","1,484","1,064","615","93","3","3,973","3,973","201","423","407","297","556","701","685","454","224","24","1","4,309","4,309","171","414","367","256","568","662","799","610","391","69","2"
"경상북도 안동시 태화동(4717060000)","11,964","11,964","622","850","1,101","1,142","1,661","2,003","2,205","1,496","786","96","2","5,901","5,901","305","449","607","619","875","1,030","1,019","681","290","26","0","6,063","6,063","317","401","494","523","786","973","1,186","815","496","70","2"
"경상북도 안동시 평화동(4717062000)","5,752","5,752","219","442","515","451","740","967","1,125","823","413","56","1","2,771","2,771","118","219","288","252","363","498","492","369","158","14","0","2,981","2,981","101","223","227","199","377","469","633","454","255","42","1"
"경상북도 안동시 안기동(4717063000)","5,792","5,792","218","475","541","461","700","1,072","1,199","736","342","47","1","2,855","2,855","115","256","289","251","352","531","582","334","132","13","0","2,937","2,937","103","219","252","210","348","541","617","402","210","34","1"
"경상북도 안동시 옥동(4717065000)","19,911","19,911","1,328","2,422","2,252","1,939","3,144","3,527","2,981","1,436","760","121","1","9,391","9,391","697","1,243","1,161","982","1,447","1,677","1,357","574","224","28","1","10,520","10,520","631","1,179","1,091","957","1,697","1,850","1,624","862","536","93","0"
"경상북도 안동시 송하동(4717066000)","15,181","15,181","1,165","1,582","1,658","1,722","2,313","2,714","2,383","1,007","536","99","2","7,394","7,394","620","825","900","894","1,132","1,283","1,127","442","155","16","0","7,787","7,787","545","757","758","828","1,181","1,431","1,256","565","381","83","2"
"경상북도 안동시 강남동(4717069000)","10,343","10,343","849","1,383","1,185","1,158","1,742","1,930","1,156","594","287","56","3","5,087","5,087","444","724","598","584","803","976","582","264","108","4","0","5,256","5,256","405","659","587","574","939","954","574","330","179","52","3"
"경상북도 구미시 (4719000000)","404,820","404,820","30,173","43,884","46,816","58,341","70,586","71,761","52,077","20,050","9,520","1,568","44","209,069","209,069","15,452","22,839","27,386","31,687","36,083","35,895","26,897","9,400","3,107","320","3","195,751","195,751","14,721","21,045","19,430","26,654","34,503","35,866","25,180","10,650","6,413","1,248","41"
"경상북도 구미시 선산읍(4719025000)","13,557","13,557","541","1,039","937","992","1,598","2,543","3,019","1,668","998","211","11","6,682","6,682","279","545","551","535","832","1,253","1,542","780","328","37","0","6,875","6,875","262","494","386","457","766","1,290","1,477","888","670","174","11"
"경상북도 구미시 고아읍(4719025300)","39,055","39,055","3,221","3,925","3,702","4,759","5,831","7,949","6,278","2,021","1,130","234","5","19,555","19,555","1,651","2,070","2,146","2,444","2,831","3,707","3,335","981","349","40","1","19,500","19,500","1,570","1,855","1,556","2,315","3,000","4,242","2,943","1,040","781","194","4"
"경상북도 구미시 산동읍(4719025600)","30,662","30,662","5,524","3,982","1,878","7,346","6,930","2,717","1,440","503","281","60","1","15,950","15,950","2,814","2,052","1,054","3,582","3,842","1,462","802","250","82","10","0","14,712","14,712","2,710","1,930","824","3,764","3,088","1,255","638","253","199","50","1"
"경상북도 구미시 무을면(4719031000)","1,770","1,770","32","46","63","65","103","263","518","352","260","67","1","885","885","18","22","41","36","67","147","282","182","77","13","0","885","885","14","24","22","29","36","116","236","170","183","54","1"
"경상북도 구미시 옥성면(4719032000)","1,617","1,617","14","33","71","72","94","289","449","320","242","32","1","833","833","9","13","41","48","67","174","234","162","81","4","0","784","784","5","20","30","24","27","115","215","158","161","28","1"
"경상북도 구미시 도개면(4719033000)","2,032","2,032","19","93","84","75","139","324","566","356","318","58","0","1,046","1,046","9","55","49","44","94","203","307","166","101","18","0","986","986","10","38","35","31","45","121","259","190","217","40","0"
"경상북도 구미시 해평면(4719034000)","3,655","3,655","40","121","176","168","281","654","966","678","504","67","0","1,945","1,945","21","57","115","113","189","390","548","336","156","20","0","1,710","1,710","19","64","61","55","92","264","418","342","348","47","0"
"경상북도 구미시 장천면(4719036000)","2,781","2,781","44","152","134","143","244","506","708","477","315","56","2","1,441","1,441","32","85","82","86","133","278","379","246","110","10","0","1,340","1,340","12","67","52","57","111","228","329","231","205","46","2"
"경상북도 구미시 송정동(4719051000)","23,372","23,372","1,254","2,114","2,906","3,123","3,458","4,314","3,905","1,666","567","64","1","11,399","11,399","626","1,035","1,550","1,665","1,680","2,020","1,798","804","207","14","0","11,973","11,973","628","1,079","1,356","1,458","1,778","2,294","2,107","862","360","50","1"
"경상북도 구미시 원평동(4719053500)","9,526","9,526","748","553","810","1,701","1,539","1,575","1,476","744","327","53","0","5,087","5,087","360","284","439","975","830","939","775","351","123","11","0","4,439","4,439","388","269","371","726","709","636","701","393","204","42","0"
"경상북도 구미시 도량동(4719055100)","26,938","26,938","1,559","2,957","2,770","2,733","4,155","5,506","4,694","1,739","726","98","1","13,018","13,018","799","1,470","1,540","1,460","1,913","2,469","2,320","793","234","20","0","13,920","13,920","760","1,487","1,230","1,273","2,242","3,037","2,374","946","492","78","1"
"경상북도 구미시 지산동(4719055500)","1,860","1,860","32","71","160","108","167","369","523","296","119","13","2","964","964","13","37","99","72","98","197","262","144","40","2","0","896","896","19","34","61","36","69","172","261","152","79","11","2"
"경상북도 구미시 선주원남동(4719056500)","36,752","36,752","2,323","4,661","4,712","4,069","6,359","7,101","5,154","1,661","603","107","2","18,751","18,751","1,217","2,462","2,639","2,235","3,015","3,478","2,675","796","208","25","1","18,001","18,001","1,106","2,199","2,073","1,834","3,344","3,623","2,479","865","395","82","1"
"경상북도 구미시 형곡1동(4719058200)","12,721","12,721","636","1,336","1,444","1,253","1,878","2,713","2,204","903","315","38","1","6,239","6,239","331","724","788","670","854","1,247","1,078","432","106","8","1","6,482","6,482","305","612","656","583","1,024","1,466","1,126","471","209","30","0"
