program_id,category_code,category,title,status,description,gender,lifecycle,region,intro,period,content,target,scale,apply_period,apply_method,contact,updated_date,source_url,relevance_domains,relevance_keywords
A2026010200300200400900280,OHH020103,안전,독거노인·장애인 응급안전안심서비스,접수중,댁내에 안전확인 센서를 설치하여 실시간 안전 확인,전체,노년,서구,댁내에 안전확인 센서를 설치하여 실시간 안전 확인,2026. 1. 1. ~ 2026. 12. 31.,"독거노인·장애인에게 응급구조, 구급을 위한 댁내장비를 설치하고 실시간 안전확인을 통해 응급상황 발생 시 신속한 대응","- (독거노인) 소득과 관계없이 실제로 혼자 살고 있는 65세
이상의 노인
- (노인2인가구) 기초생활수급자, 차상위 또는 기초연금
수급자인 가구 중
① 한 명이 질환(당뇨, 혈압, 뇌졸중 및 치매 등)
② 모두 75세 이상인 경우
- (조손가구) 노인과 손자녀(24세 미만)으로 구성된 가구 중
① 노인 1인 및 손자녀 : 독거가구 기준과 동일
② 노인 2인 및 손자녀 : 노인 2인 가구 기준과 동일
- (장애인 가구) 장애인활동지원 수급자이면서 독거 또는
취약가구에 해당하는 장애인",,2026-01-01 ~ 2026-12-31,문의처로 전화 신청,서구노인복지관 / 032-251-9479,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400900280,돌봄·발굴 | 안전·응급,독거 | 취약가구 | 안전 | 응급 | 구조
A2026063000300200401400471,OHH020103,안전,독거노인·장애인 응급안전안심서비스,접수중,댁내에 안전확인 센서를 설치하여 실시간 안전 확인,전체,노년,서구,댁내에 안전확인 센서를 설치하여 실시간 안전 확인,2026. 1. 1. ~ 2026. 12. 31.,"독거노인·장애인에게 응급구조, 구급을 위한 댁내장비를 설치하고 실시간 안전확인을 통해 응급상황 발생 시 신속한 대응","- (독거노인) 소득과 관계없이 실제로 혼자 살고 있는 65세
이상의 노인
- (노인2인가구) 기초생활수급자, 차상위 또는 기초연금
수급자인 가구 중
① 한 명이 질환(당뇨, 혈압, 뇌졸중 및 치매 등)
② 모두 75세 이상인 경우
- (조손가구) 노인과 손자녀(24세 미만)으로 구성된 가구 중
① 노인 1인 및 손자녀 : 독거가구 기준과 동일
② 노인 2인 및 손자녀 : 노인 2인 가구 기준과 동일
- (장애인 가구) 장애인활동지원 수급자이면서 독거 또는
취약가구에 해당하는 장애인",,2026-01-01 ~ 2026-12-31,문의처로 전화 신청,서구노인복지관 / 032-251-9479,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026063000300200401400471,돌봄·발굴 | 안전·응급,독거 | 취약가구 | 안전 | 응급 | 구조
A2023121300300200400000073,OHH020103,안전,돌봄플러그,접수중,고독사 고위험군 1인가구의 가전제품에 부착한 스마트 플러그에서 일정시간 미사용 감지 시 실시간 안전확인 및 신속대응,전체,전체,인천광역시 전체,고독사 고위험군 1인가구의 가전제품에 부착한 스마트 플러그에서 일정시간 미사용 감지 시 실시간 안전확인 및 신속대응,2026. 1. ~ 12.,"○ 지원대상 : 고독사 고위험군 1인가구
○ 지원내용 : 돌봄플러그 기기 설치·운영비
○ 사업내용
- TV 등 가전제품에 부착한 스마트 돌봄플러그에서 일정시간 미사용 감지 시 담당자에게 메시지 발송
- 돌봄플러그를 활용한 전력량 및 조도 변화 추이 확인으로 긴급상황에 신속 대응",고독사 고위험군 1인가구,,2026-01-01 ~ 2026-12-31,거주지 읍면동 행정복지센터,인천광역시 외로움정책과,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2023121300300200400000073,고립·관계망 | 돌봄·발굴 | 안전·응급,고독 | 고위험군 | 돌봄 | 안전 | 돌봄플러그
A2026062500300200400400392,OHH020103,안전,미추홀구 여성안심드림(Dream),접수마감,"- 여성 1인가구 안심장비(현관 도어가드) 지원
- 여성 1인 점포 비상벨 지원",여성,전체,미추홀구,"- 여성 1인가구 안심장비(현관 도어가드) 지원
- 여성 1인 점포 비상벨 지원",2026.6.25.~7.24.,,미추홀구 관내 여성 1인가구 10가구 / 여성 1인점포 20점포,,2026-06-25 ~ 2026-07-24,미추홀구 홈페이지,미추홀구청(032-880-7315),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026062500300200400400392,안전·응급,분류:안전
A2026062600300200400700393,OHH020103,안전,부평구 여성안심드림(Dream),접수마감,여성1인가구 및 여성1인점포 안심장비 지,여성,전체,부평구,여성1인가구 및 여성1인점포 안심장비 지,2026.06.08.~2026.07.03.,"1인가구 : 안심도어가드 또는 안심홈세트
1인점포 : 안심비상벨",부평구 관내 여성 1인가구 또는 여성 1인점포,,2026-06-08 ~ 2026-07-03,"- 방 문 : 부평구청 신관 4층 여성가족과 (평일 09:00~18:00, 점심시간(12:00~13:00) 및 공휴일 제외)
- e메일 : 담당자 이메일 canell@korea.kr (제목:여성안심드림사업 신청)로 신청서 제출",부평구청 여성가족과 성평등정책팀(☏032-509-3972),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026062600300200400700393,안전·응급,안심홈
A2023121300300200400000078,OHH020103,안전,안심폰 지원사업,접수중,안심폰 지급을 통한 안부확인 및 정서지원,전체,노년,인천광역시 전체,안심폰 지급을 통한 안부확인 및 정서지원,2026. 1. 1. ~ 2026. 12. 31.,"독거어르신에게 안심폰을 지원하여 생활지원사 연계를 통한 안전모니터링 및 정서 지원
※ 안심폰 주요 기능 : 온도·습도·유해가스·움직임 감지, 119 및 생활지원사 원터치 호출, 음성·영상 통화, 음악감상, AI 활용 말벗 서비스, 일정알림(복약지도), 건강 컨텐츠 제공",노인맞춤돌봄서비스 이용자 중 안전확인필요 취약노인,,2026-01-01 ~ 2026-12-31,노인맞춤돌봄서비스 지역 수행기관 신청,인천광역시 통합돌봄과,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2023121300300200400000078,돌봄·발굴 | 안전·응급,돌봄 | 독거 | 안부 | 말벗 | 생활지원 | 안전 | 안심폰
A2026021200300200400000297,OHH020103,안전,여성안심드림(Dream),접수중,범죄에 취약한 여성 1인가구 및 여성 1인 점포에 범죄예방 안심장비 제공,여성,전체,계양구,범죄에 취약한 여성 1인가구 및 여성 1인 점포에 범죄예방 안심장비 제공,2026.5.~12.,"- 여성 1인가구 : 안심홈세트(cctv, 스마트초인종 등) 또는 도어가드 지원
- 여성 1인점포 : 안심비상벨 설치, 신고 시 경찰 즉시 출동","여성 1인가구 및 점포(범죄·폭력피해자, 저소득가구 우선)",,2026-05-01 ~ 2026-12-31,"주소지 군·구(여성·가정부서) 문의 및 접수
※ 계양구 제외",인천광역시 여성정책과,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026021200300200400000297,안전·응급,범죄예방 | 안심홈
A2026010200300200400600270,OHH020104,건강,[중장년 1인가구] 건강밥상 만들기,접수마감,중장년을 위한 1인가구 커뮤니티 지원 사업,전체,중장년,남동구,중장년을 위한 1인가구 커뮤니티 지원 사업,2026. 5. 30. ~ 2026. 9. 12.,중장년 1인가구의 식생활 개선 및 사회적 관계망 형성 프로그램,남동구 거주 중장년 1인가구(만40세 이상 ~ 만65세 이하),,2026-05-11 ~ 2026-05-25,남동구가족센터 홈페이지 프로그램 신청,남동구가족센터 / 032-467-3904,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400600270,고립·관계망,사회적 관계망 | 관계망 형성
A2026072200300200400500485,OHH020104,건강,[행복 동행 사업] 1인가구 중장년 수다살롱 나래필라,접수마감,중장년 여성 1인가구의 건강 증진 및 사회적 관계망 형성을 위한 소모임 운영,여성,중장년,연수구,중장년 여성 1인가구의 건강 증진 및 사회적 관계망 형성을 위한 소모임 운영,2026. 8. 1. ~ 2026. 10. 8.,"중장년 여성 1인가구의 건강 증진 및 건강한 생활습관 형성을 위한 필라테스 프로그램 운영.
운동 전 티타임을 통해 참여자 간 소통과 교류를 활성화하고 사회적 관계망 형성 및 정서적 지지 도모",인천시 거주 중장년 여성 1인가구(만 40세~64세 이하),,2026-07-13 ~ 2026-07-24,유선 연락 및 연수구가족센터 홈페이지 신청,연수구가족센터 상담사례관리팀 / 070-4412-0200,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026072200300200400500485,고립·관계망,사회적 관계망 | 관계망 형성
A2026072200300200400500489,OHH020104,건강,[행복 동행 사업] 청년 1인가구 관계망 형성사업 관계ON 프로젝트,접수중,청년 1인 가구의 정서적 고립 예방과 또래 간 교류 활성화를 위한 단체운동(클라이밍) 프로그램 운영,전체,청년,연수구,청년 1인 가구의 정서적 고립 예방과 또래 간 교류 활성화를 위한 단체운동(클라이밍) 프로그램 운영,2026. 8. 18. ~ 2026. 10. 30.,스포츠 활동을 매개로 청년 1인가구의 건강 증진과 참여자 간 사회적 관계망 형성 지원,인천시 거주 청년 1인가구(만 19세 이상~39세 이하),,2026-08-06 ~ 2026-08-17,유선 연락 및 연수구가족센터 홈페이지 신청,연수구가족센터 상담사례관리팀 / 070-4412-0200,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026072200300200400500489,고립·관계망,고립 | 사회적 관계망 | 관계망 형성
A2026022300300200400600330,OHH020104,건강,만나는 쉐푸,접수마감,지역 내 결식 우려 세대 반찬 지원을 위한 독거노인 요리 및 나눔 프로그램,전체,노년,남동구,지역 내 결식 우려 세대 반찬 지원을 위한 독거노인 요리 및 나눔 프로그램,2026.03~2026.11,"- 맛나는 만남: 참여자(독거노인)가 주요리 1개, 밑반찬 1개를 조리 후 나눔 대상자에게 전달
- 쉐푸즈 한입꾸러미: 지역아동센터 방문하여 직접 만든 간식 꾸러미 전달","- 참여자: 지역 내 독거 노인
- 나눔대상자: 서창2동 거주 결식 우려 세대",,2026-03-01 ~ 2026-03-14,"복지관 전화, 방문 접수",만수종합사회복지관 지역보호팀 / 032-463-8161,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022300300200400600330,돌봄·발굴,독거 | 반찬
A2025032400300200400500242,OHH020104,건강,반찬나눔 활동,접수중,식생활 안심지원 - “가족봉사단을 통한 1인가구 반찬지원”,전체,노년,연수구,식생활 안심지원 - “가족봉사단을 통한 1인가구 반찬지원”,2026. 4. ~ 2026. 12. (매월 둘째 주 토),"1. 가족봉사단 VS 1인가구 매칭
2. 봉사단 활용 반찬 조리, 포장, 배달 및 모니터링
3. 1인가구 생일파티, 외식지원",선학 시영아파트 거주 1인가구 (만65세 이상 20가구),,2026-02-20 ~ 2026-12-31,선학종합사회복지관 유선 및 내방 신청,선학종합사회복지관 지역조직팀 / 032-813-6453,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2025032400300200400500242,돌봄·발굴,반찬
A2025032400300200400500238,OHH020104,건강,사랑의 음료 지원사업,접수중,저소득 고독사위험군 1인가구 대상 건강음료 지원 및 안부확인,전체,전체,연수구,저소득 고독사위험군 1인가구 대상 건강음료 지원 및 안부확인,2026. 3 ~ 2026. 12 (정원 마감 시까지),"주 2회 건강음료(우유, 유제품 등) 정기 배달
주기적 안부 확인 및 고립 가구 안전 확보","연수구 거주 저소득층 중 안부확인이 필요한 세대
(만 65세 이상 노인, 장애인, 만 40세 이상 중·장년층 등)",,2026-03-01 ~ 2026-12-31,유선 상담 및 기관 방문,연수구 복지정책과 및 각 동 행정복지센터 / 032-749-7672,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2025032400300200400500238,고립·관계망 | 돌봄·발굴 | 안전·응급,고립 | 고독 | 안부 | 안전
A2026022000300200400800301,OHH020104,건강,생활체육 프로그램,접수중,"성인 대상 맨몸스트레칭, 필라테스 생활체육 프로그램 (계양체육회 협력)",전체,전체,계양구,"성인 대상 맨몸스트레칭, 필라테스 생활체육 프로그램 (계양체육회 협력)",2026. 02. 26. ~ 2026. 12. 31.,"○ 장소 : 계양구가족센터
○ 내용 : 맨몸스트레칭, 필라테스 등 일상생활에서 활용 가능한 체육활동",계양구 거주 1인가구 및 취약위기가구,,2026-02-19 ~ 2026-12-01,계양구가족센터 홈페이지 프로그램 신청,계양구가족센터(032-547-1017(내선207)),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400800301,고립·관계망,위기가구
A2026022000300200400800300,OHH020104,건강,식문화체험교육,접수예정,고추장 만들기 체험교육,전체,전체,계양구,고추장 만들기 체험교육,2026.04.20. / 2026.10. *하반기 일정 미정,"○ 장소 : 인천광역시농업기술센터
○ 내용 : 고추장 만들기 체험 교육",계양구 거주 1인가구 및 취약위기가구,,2026-10-01 ~ 2026-10-05,계양구가족센터 홈페이지 프로그램 신청,계양구가족센터(032-547-1017(내선202)),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400800300,고립·관계망,위기가구
A2026022000300200400800312,OHH020104,건강,요보호 어르신 영양관리 ‘효도 도시락’,접수중,어르신의 결식 예방 및 사회적 안전망 구축을 위한 도시락 배달 사업,전체,노년,계양구,어르신의 결식 예방 및 사회적 안전망 구축을 위한 도시락 배달 사업,2026. 1. 1. ~ 2026. 12. 31.,주 5회 가정방문 도시락 배달 서비스,"- 계양구민 중 60세 이상 저소득(수급자, 차상위, 저소득) 어르신
- 건강, 경제적 문제로 식생활 유지의 어려움이 높은 어르신",,2026-01-01 ~ 2026-12-31,"1) 본인 신청 시 계양종합사회복지관 유선전화 신청
2) 기관 의뢰의 경우 의뢰서 작성 후 복지관 메일 또는 팩스 발송",계양종합사회복지관 복지서비스과(032-552-9090),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400800312,안전·응급,안전
A2026022300300200400600323,OHH020104,건강,우양재단 어르신 결연 사업,접수중,"저소득 1인 가구 어르신을 위한 정기, 제철, 명절 먹거리(식재료) 지원 사업",전체,노년,남동구,"저소득 1인 가구 어르신을 위한 정기, 제철, 명절 먹거리(식재료) 지원 사업",2026. 1. 2. ~ 2026. 12. 31.,"지역사회 상점에서 구입한 먹거리(식재료) 제공 및 정기 안부 확인을 통한 저소득 1인 가구 어르신의 경제, 정서적 지원","남동구(구월1.2.4동, 남촌도림동 거주 주민) 내 저소득 1인 가구 독거 어르신",,2026-08-01 ~ 2026-08-31,전화 및 복지관 내방을 통한 신청 접수 진행,구월종합사회복지관 032-463-9900,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022300300200400600323,돌봄·발굴,독거 | 안부
A2026061600300200400000390,OHH020104,건강,일상돌봄 서비스 사업,접수중,"돌봄이 필요한 청·중장년(질병, 부상, 고립 등), 가족돌봄청년과 같이 일상생활에 도움이 필요한 대상에게 재가 돌봄·가사, 식사·영양관리, 심리지원 등 서비스를 통합적으로 제공하여 일상생활의 어려움을 해소하는 서비스입니다.",전체,전체,인천광역시 전체,"돌봄이 필요한 청·중장년(질병, 부상, 고립 등), 가족돌봄청년과 같이 일상생활에 도움이 필요한 대상에게 재가 돌봄·가사, 식사·영양관리, 심리지원 등 서비스를 통합적으로 제공하여 일상생활의 어려움을 해소하는 서비스입니다.",2026-01-01~2026-12-31,"일상돌봄 서비스는 크게 기본서비스와 특화서비스로 구분되며, 서비스 이용유형에 따라 이용하실 수 있는 시간과 개수가 다릅니다.
- 기본서비스는 서비스 제공인력이 이용자 가정을 방문해 일정 시간 내에서 재가 돌봄․가사 및 일상 지원 서비스를 탄력적으로 제공하는 서비스입니다.(재가돌봄, 가사지원, 일상지원)
- 특화 서비스는 서비스 이용자가 필요로 하는 심리지원, 운동, 교류 증진 등 일상의 부담을 경감하고 회복하기 위한 서비스입니다.(식사,영양관리 서비스, 병원 동행 서비스, 심리 지원 서비스, 휴식 지원 서비스, 소셜 다이닝 서비스 등)","대상 : 돌봄이 필요한 청소년·중장년(13~64세), 가족돌봄 청소년·청년(39세이하)",,2026-01-01 ~ 2026-12-31,본인 주민등록 주소지 관할 읍·면·동 행정복지센터 방문 또는 복지로(www.bokjiro.go.kr),인천광역시 통합돌봄과(032-440-7914),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026061600300200400000390,고립·관계망 | 돌봄·발굴,고립 | 돌봄 | 가사지원
A2026022000300200400800309,OHH020104,건강,입맛대로 반찬 지원 사업,접수중,해당 동 관내 반찬가게와의 협약을 통한 1인 가구에 대한 반찬 지원 사업,전체,전체,계양구,해당 동 관내 반찬가게와의 협약을 통한 1인 가구에 대한 반찬 지원 사업,2026. 2. 1. ~ 2026. 11. 30.,"고독사 위험도 판단 도구를 통하여 위험군(저,중,고)으로 판단된 1인 가구에 대하여 외출을 유도하고 식생활 개선을 돕기 위한 동네 반찬 가게 협약을 통한 반찬 지원 사업",계양구 거주 1인 가구 중 고독사 위험군,,2026-02-01 ~ 2026-11-30,관할 동 행정복지센터 신청,계양구청 복지정책과 희망복지팀(032-450-6700),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400800309,고립·관계망 | 돌봄·발굴,고독 | 반찬
A2026072200300200400500490,OHH020104,건강,청년 1인가구 관계망 형성사업 관계ON 프로젝트,접수중,청년 1인 가구의 정서적 고립 예방과 또래 간 교류 활성화를 위한 단체운동(볼링) 프로그램 운영,전체,청년,연수구,청년 1인 가구의 정서적 고립 예방과 또래 간 교류 활성화를 위한 단체운동(볼링) 프로그램 운영,2026. 8. 25. ~ 2026. 10. 15.,스포츠 활동을 매개로 청년 1인가구의 건강 증진과 참여자 간 사회적 관계망 형성 지원,인천시 거주 청년 1인가구(만 19세 이상 ~ 39세 이하),,2026-08-10 ~ 2026-08-24,유선 연락 및 연수구가족센터 홈페이지 신청,연수구가족센터 상담사례관리팀 / 070-4412-0200,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026072200300200400500490,고립·관계망,고립 | 사회적 관계망 | 관계망 형성
A2026061600300200400000391,OHH020104,건강,통합돌봄서비스,접수중,일상생활에 어려움을 겪는 사람이 살던 곳에서 건강한 생활을 영위 하도록 의료·요양·돌봄 서비스를 통합·연계하여 제공,전체,노년,인천광역시 전체,일상생활에 어려움을 겪는 사람이 살던 곳에서 건강한 생활을 영위 하도록 의료·요양·돌봄 서비스를 통합·연계하여 제공,2026-01-01~2026-12-31,"(보건의료) 방문진료, 정신건강관리, 치매관리, 퇴원환자 연계사업 등
(건강관리) 방문건강관리, AI-IoT건강관리, 지역사회중심 재활사업 등
(장기요양) 방문간호·요양·목욕, 재택의료센터, 주야간 보호기간내 단기보호 등
(일상생활돌봄) 긴급돌봄, 응급안전서비스, 노인맞춤돌봄, 가사·간병 방문지원 등","노쇠, 장애 등으로 일상생활 유지에 어려움이 있어 의료·요양·돌봄의 복합적인 지원을 필요로 하는 65세 이상 노인, 65세 미만 심한 장애인",,2026-03-27 ~ 2026-12-31,"주소지 관할 읍·면·동주민센터 또는 국민건강보험공단 지사 방문신청, 우편·팩스 신청 접수",인천광역시 통합돌봄과,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026061600300200400000391,돌봄·발굴 | 안전·응급,돌봄 | 안전 | 응급 | iot
A2026041700300200400400379,OHH020104,건강,함께하는 건강밥상,접수마감,요리실습활동을 통한 건강한 식생활 형성 및 관계 형성 프로그램,전체,노년,미추홀구,요리실습활동을 통한 건강한 식생활 형성 및 관계 형성 프로그램,2026. 4. 30. ~ 2026. 7. 16.,주 1회 집 반찬 요리 실,미추홀구 숭의/용현동 거주 저소득 1인가구 어르신(만 70세 이상),,2026-04-08 ~ 2026-04-23,숭의종합사회복지관 내방 신청 및 전화 신청,숭의종합사회복지관 / 032-888-6222,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026041700300200400400379,고립·관계망 | 돌봄·발굴,관계 형성 | 반찬
A2026033100300200400000353,OHH020105,경제,[행복 동행 사업] 1인가구 규모있는 내 인생 재무교육,접수중,(사업목적) 생애주기별 맞춤형 재무·경제 프로그램 운영을 통한 1인가구 재무 설계 강화 및 자기돌봄 능력 향상 지원,전체,전체,강화군 | 연수구 | 부평구 | 서구,(사업목적) 생애주기별 맞춤형 재무·경제 프로그램 운영을 통한 1인가구 재무 설계 강화 및 자기돌봄 능력 향상 지원,연중,"생애주기별 맞춤형 재무·경제 교육 및 개인 재무상담 연계 지원
※ 개인 재무상담 연계는 교육과정 70% 이상 이수자에 한정 지원","인천시 거주 1인가구
- 강화군, 연수구, 부평구, 서구",군구별 1개 과정(연령 등 구분) 이상 교육(과정별 4회기 내외),2026-01-01 ~ 2026-12-31,,"강화군 가족센터(032-932-1005), 연수구 가족센터(032-851-2740), 부평구 건강가정지원센터(032-508-0121), 서구 가족센터(032-569-1560)",2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026033100300200400000353,돌봄·발굴,돌봄
A2026010200300200401000264,OHH020105,경제,"[행복 동행 사업] 공동장보기 ""소소한 장보기-소분+소통""",접수마감,1인가구 공동장보기(식재료 소분으로 낭비방지 및 공동체 활성화),전체,전체,강화군,1인가구 공동장보기(식재료 소분으로 낭비방지 및 공동체 활성화),2026-06-01~2026-07-31,"함께모여 식재료 장보기 후 소분활동, 요리활동 등 사회관계망 형성 지원",강화군 관내거주 1인가구,,2026-05-26 ~ 2026-05-29,강화군가족센터 홈페이지 신청,강화군가족센터 / 032-933-0980,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200401000264,고립·관계망,관계망 형성
A2026022000300200400500303,OHH020106,기타,돌봄신호등-가가호호,접수중,취약계층 밀집 지역 내 가정방문을 통해 고립 및 위기가구발굴 및 지원,전체,전체,연수구,취약계층 밀집 지역 내 가정방문을 통해 고립 및 위기가구발굴 및 지원,2026. 1. 1. ~ 2026. 12. 31. (연중),"1. 가구방문을 통해 고립 및 위기 가구 발굴
2. 지역 전문가(통장, 동대표 등)와 네트워크 진행
3. 고립, 위기가구에 대한 상담 및 자원 연계 진행",연수구 주민 누구나,,2026-01-01 ~ 2026-12-31,"선학종합사회복지관 유선 및 내방 신청, 홈페이지 신청",선학종합사회복지관 사례관리팀 / 032-813-6453,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400500303,고립·관계망 | 돌봄·발굴,고립 | 위기가구 | 돌봄
A2026010200300200400100288,OHH020106,기타,배움마실,접수중,60세이상 1인가구 교육프로그램,전체,노년,중구,60세이상 1인가구 교육프로그램,2026. 3. 1. ~ 2026. 11. 30.,"-손글씨수업(글씨교정, 글쓰기)
-디지털 관련 교육
-주거안전교육(재난위기 상황 대처)",인천시 중구 거주 노년 1인가구(만60세 이상),,2026-04-01 ~ 2026-10-31,문의처로 전화신청/아래 링크 접속 후 신청,인천중구가족센터 / 032-245-7774~5,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400100288,안전·응급,안전
A2026022000300200400500306,OHH020106,기타,사례관리,접수중,혼자 해결할 수 없는 어려움을 가진 주민이 스스로 살아갈 수 있는 힘을 기를 수 있도록 지역주민과 사례관리자가 함께 필요한 계획을 세우고 실천하는 사업입니다.,전체,전체,연수구,혼자 해결할 수 없는 어려움을 가진 주민이 스스로 살아갈 수 있는 힘을 기를 수 있도록 지역주민과 사례관리자가 함께 필요한 계획을 세우고 실천하는 사업입니다.,2026. 1. ~ 2026. 12.,"1. 가정방문 상담을 통한 주민의 욕구 파악 및 목표 수립
2. 상담, 일상생활 지원, 경제적 지원, 정서 지원 등 필요한 자원 연계
3. 목표 달성을 위한 실천·점검
4. 평가 및 종결","혼자 해결할 수 없는 어려움을 겪고 있는 연수1동, 송도1~5동 주민",,2026-01-01 ~ 2026-12-31,함박종합사회복지관 내방 및 유선 신청,함박종합사회복지관 / 032-724-9965,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400500306,돌봄·발굴,사례관리 | 일상생활 지원
