facility_id,facility_name,district,legal_dong,address,phone,category_major,category_detail,facility_form,capacity_max_reported,current_occupancy_max_reported,staff_count_max_reported,latitude,longitude,designation_date,installation_date,status,source_as_of_date_latest,source_datasets,source_names,source_files,source_facility_codes,observation_count,source_count,entity_match_rule
fac_619a9fa0d41f457d,금빛요양원,남동구,만수동,"인천광역시 남동구 하촌로 18, 4층 (만수동, 덕양빌딩)",032-473-1688,노인복지,노인요양공동생활가정,의료복지 | 장기요양기관,9,,8,,,2012-02-16,2012-02-10,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12820000240,2,2,exact_normalized_district_name_address
fac_61b70e6ca6329d39,인천광역시 피해장애아동쉼터(여아),서구,,인천광역시 서구 비공개,,장애인복지,피해장애아동쉼터,생활,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_61c115de4ec8a685,(100세건강)재가노인복지센터,계양구,,인천광역시 계양구 가현1길 24 2층,032-547-1010,노인복지,방문목욕 | 방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,2,1,exact_normalized_district_name_address
fac_61e6ec8f0621e252,두드림노인복지센터,서구,심곡동,인천광역시 서구 심곡로 78 (심곡동),,노인복지,재가장기요양기관 방문간호 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양 | 재가장기요양기관 복지용구 | 재가장기요양기관 주야간보호 | 주야간보호내치매전담1실,장기요양기관,,,29,,,2009-09-28,2009-09-28,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,32826000086,6,1,exact_normalized_district_name_address
fac_61f06cc2265f626b,국손장애인,남동구,,인천광역시 남동구 용천로97번길3,,장애인복지,장애인 주간이용시설,주간이용,15,14,3,,,,,,2025-06-30,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,,1,1,exact_normalized_district_name_address
fac_620d44eec337e2a8,가나안노인복지센터,미추홀구,학익동,"인천광역시 미추홀구 소성로 232, 2층 동측호 (학익동)",032-872-8307,노인복지,방문목욕 | 방문요양 | 복지용구 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양 | 재가장기요양기관 복지용구,장기요양기관 | 재가복지,,,58,,,2015-03-23,2015-03-23,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32817000277,6,2,exact_normalized_district_name_address
fac_620f4f8d71023f5f,'(A)비지팅엔젤스 인천검단방문요양지점,서구,왕길동,"인천광역시 서구 봉수대로1440번길 45 307호 (왕길동, 신명프라자)",032-563-1027,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,22,,,2021-05-01,2021-05-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22826000560,4,2,exact_normalized_district_name_address
fac_621a88691b4d3256,예은요양원,남동구,논현동,"인천광역시 남동구 청능대로 581, 10층 1001호 (논현동, 광성프라자)",032-425-1300,노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,25,,16,,,2022-07-01,2022-07-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12820000830,2,2,exact_normalized_district_name_address
fac_622d339861534c7b,포근한재가요양센터,계양구,선주지동,인천광역시 계양구 선주로 34번길 3 (선주지동),032-553-5556,노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,,,12,,,2019-08-02,2019-08-02,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32824500375,4,2,exact_normalized_district_name_address
fac_6235c2b864b648a5,남동엔젤스노인복지센터,남동구,간석동,"인천광역시 남동구 백범로 370, 204호(간석동)",032-426-2018,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,90,,,2008-11-27,2008-11-20,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22820000063,4,2,exact_normalized_district_name_address
fac_624f22806609750f,계양구 다함께돌봄센터,계양구,,"인천광역시 계양구 양지로 138, 4층",032-541-4090,아동·돌봄,다함께돌봄센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_6257166d71fadca3,만수요양원,남동구,만수동,인천광역시 남동구 인주대로888번길 20 (만수동),032-473-5300,노인복지,노인요양시설 | 노인요양시설(개정법) | 치매전담실가형1실 | 치매전담실가형2실,의료복지 | 장기요양기관,43,,34,,,2008-06-11,2008-05-14,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12820000018,4,2,exact_normalized_district_name_address
fac_6261e389ff7315e9,튼튼재가복지센터,미추홀구,용현동,"인천광역시 미추홀구 인하로 172, 1층 (용현동)",032-875-2232,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,22,,,2026-05-01,2026-05-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22817700737,4,2,exact_normalized_district_name_address
fac_62791e8e323aaf25,연수허브주간보호센터,연수구,,인천광역시 연수구 선학로14,032-817-2091,장애인복지,주간이용시설,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_6281f212276cf1e4,하늘마을,남동구,논현동,"인천광역시 남동구 논현로 45, 2층 (논현동, 논현휴먼시아 하늘마을)",032-432-6382,아동·돌봄,지역아동센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_628c2b3689774d1e,소나무재가노인복지센터,부평구,산곡동,"인천광역시 부평구 원적로 405, 402호 (산곡동)",032-511-8486,노인복지,방문목욕 | 방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,2,1,exact_normalized_district_name_address
fac_6293b337ae543ae0,선학2공동생활가정,연수구,청학동,"인천광역시 연수구 청능말로22번길 6, 101호(청학동)",032-818-5414,장애인복지,공동생활가정 | 장애인공동생활가정,공동생활가정 | 생활,4,,,,,,,,2026-02-28,incheon_disabled_residential | incheon_welfare,인천광역시_사회복지시설 현황_20250131 | 인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv | incheon_welfare_facilities_20250131.csv,,2,2,exact_normalized_district_name_address
fac_62b9c24b0b8ced63,바다의별주간보호센터,남동구,,인천광역시 남동구 남촌동로16번길 15-12,032-468-4647,장애인복지,주간이용시설,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_62cc71c445cdd6b9,에셀나무재가노인복지센터,계양구,계산동,인천광역시 계양구 계산로108번길 10-1 1층 (계산동),,노인복지,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관,,,24,,,2024-01-01,2024-01-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,22824500544,2,1,exact_normalized_district_name_address
fac_630fafc398348d48,꿈을담다,서구,가정동,"인천광역시 서구 서달로179번길 12-9, 2동 101호(가정동,인향아파트)",032-287-0776,정신건강복지,정신재활시설(공동생활가정),생활,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_63121372fe7705b9,인천은혜요양원,미추홀구,주안동,인천광역시 미추홀구 길파로29번길 53 (주안동),0328687076,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,61,,39,37.46871997,126.6766709,2008-05-30,2006-09-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817000004,3,3,exact_normalized_district_name_address
fac_63167f9304aafbcc,연세재활주야간보호센터,미추홀구,주안동,"인천광역시 미추홀구 구월로 17, 8층(주안동)",032-433-7001,노인복지,재가노인복지시설 | 재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,72,,10,37.45798834,126.6923315,2019-10-14,2019-10-14,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,22817700448,3,3,exact_normalized_district_name_address
fac_6318cda671d8e5a9,부평구다함께돌봄센터 꿈열음,부평구,,"인천광역시 부평구 부흥북로 89, 2층",032-361-7379,아동·돌봄,다함께돌봄센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_63206e5dab3525e1,괜찮은요양원,남동구,논현동,"인천광역시 남동구 논현로26번길 15, 5층 (논현동)",032-423-2080,노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,21,,15,,,2025-01-01,2025-01-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12820000971,2,2,exact_normalized_district_name_address
fac_6375eb00bbe7966b,이든노인복지센터,서구,오류동,인천광역시 서구 봉화로69번길 3 1층 (오류동),032-565-8874,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,22,,,2020-08-01,2020-08-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22826000513,4,2,exact_normalized_district_name_address
fac_63830b7b2953e3ee,아름다운재가복지센터,계양구,계산동,"인천광역시 계양구 장제로 755번길 32, 2층(계산동)",032-555-5166,노인복지,방문목욕 | 방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,2,1,exact_normalized_district_name_address
fac_6386a94f8ca94c76,길동무주간보호센터,중구,인현동,인천광역시 중구 우현로83번길 6 5층 (인현동),,노인복지,재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호,장기요양기관,29,,1,,,2026-06-01,2026-06-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,22811000232,2,1,exact_normalized_district_name_address
fac_6390d9a211bbea8d,더효재가노인복지센터,연수구,송도동,인천광역시 연수구 인천타워대로 301 에이동1522호 (송도동),,노인복지,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관,,,18,,,2024-06-01,2024-06-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,22818500323,2,1,exact_normalized_district_name_address
fac_63b4627cc3a3dfb7,미추홀 초록 재가복지센터,미추홀구,도화동,"인천광역시 미추홀구 경인로326번길 22, 1층 (도화동)",032-872-2795,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,20,,,2026-04-01,2026-04-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22817700734,4,2,exact_normalized_district_name_address
fac_63bef40b0d50d4ed,나린,남동구,,인천광역시 남동구 독점로30번길 15,032-464-3355,장애인복지,장애인직업재활시설,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_63c1e4dcc3819632,수노인복지센터,중구,용동,인천광역시 중구 큰우물로 16 (용동),032-777-8998,노인복지,재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,38,,7,,,2020-07-30,2020-07-30,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22811000147,2,2,exact_normalized_district_name_address
fac_63cf2b2273938c76,수정노인복지센터,계양구,작전동,"인천광역시 계양구 봉오대로774번길 21, 2층 (작전동)",032-222-9395,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,22,,,2024-10-01,2024-10-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22824500575,4,2,exact_normalized_district_name_address
fac_63d70edcc3b72f55,다듬이재가복지센터,중구,운서동,"인천광역시 중구 햇내로안길 22-12, 102호 (운서동)",032-207-1122,노인복지,방문요양 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,7,,,2026-01-01,2026-01-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22811000226,2,2,exact_normalized_district_name_address
fac_641a578dfe54eb5d,엔젤주간보호센터,동구,송림동,"인천광역시 동구 금곡로 35(송림동, 예공바흐카운티 202호)",032-772-9998,노인복지,방문요양 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,53,,8,,,2025-06-02,2025-06-02,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22814000119,4,2,exact_normalized_district_name_address
fac_6424225805d9cf85,미추홀구 가족센터,미추홀구,,인천광역시 미추홀구 낙섬중로 129,032-875-2993,가족·여성복지,가족센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_642709bccaaf994f,인천북부아동보호전문기관,계양구,계산동,"인천광역시 계양구 경명대로 1074, 504호(계산동, 삼환빌딩)",032-515-1391,아동·돌봄,아동보호전문기관,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_647465723cb21cdc,사계절재가복지센터,연수구,연수동,"인천광역시 연수구 새말로35번길 14-2, 1층 (연수동)",032-819-6788,노인복지,방문목욕 | 방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,2,1,exact_normalized_district_name_address
fac_647ca292e79a1fde,행복이음재가노인복지센터,동구,만석동,인천광역시 동구 제물량로 398 (만석동),,노인복지,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관,,,16,,,2022-10-26,2022-10-26,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,22814000109,2,1,exact_normalized_district_name_address
fac_6492fac79f5ae70c,나래장애인,부평구,,인천광역시 부평구 부영로 161,,장애인복지,장애인 주간이용시설,주간이용,20,20,7,,,,,,2025-06-30,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,,1,1,exact_normalized_district_name_address
fac_64d081dd324ae642,크리스마스요양원,남동구,수산동,인천광역시 남동구 경신로60번길 8 (수산동),032-466-1225,노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,45,,22,,,2021-05-20,2021-05-20,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12820000758,2,2,exact_normalized_district_name_address
fac_64edd0b2a76cf8f6,가족사랑요양원,서구,석남동,인천광역시 서구 신석로112번길 24 (석남동),032-577-0450,노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,24,,17,,,2024-06-01,2024-05-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12826000714,2,2,exact_normalized_district_name_address
fac_64f583fe703f9b73,동구 가족센터,동구,,"인천광역시 동구 인천 동구 솔빛로 22번길 2, 4층",032-773-0297,가족·여성복지,가족센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_6503cfb948ddc407,좋은아침간호센터,미추홀구,학익동,"인천광역시 미추홀구 소성로 181-15, 2층 (학익동)",032-873-3119,노인복지,방문간호 | 방문요양 | 재가노인복지시설 방문간호 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,17,,,2024-02-01,2024-02-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22817700650,4,2,exact_normalized_district_name_address
fac_650bb663fba9c5a4,엔젤복지센터,연수구,연수동,"인천광역시 연수구 원인재로 180 214동1206호 (연수동, 우성아파트)",,노인복지,재가장기요양기관 방문요양,장기요양기관,,,22,,,2018-03-16,2018-03-16,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,32818500178,1,1,exact_normalized_district_name_address
fac_6511e483198544c0,청소년일시쉼터 한울타리,부평구,,인천광역시 부평구 경인로 1059번길 10,032-516-1318,청소년복지,청소년복지시설,생활,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_652fe45111b862fc,희망요양원,계양구,효성동,"인천광역시 계양구 길마로 33, 3층, 4층 (효성동, 미추홀프라자)",032-542-3496,노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,29,,17,,,2019-05-01,2019-05-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12824500359,2,2,exact_normalized_district_name_address
fac_65345fa94a0cab95,창덕궁그린케어요양원,연수구,선학동,인천광역시 연수구 예술로20번길 3 (선학동),,노인복지,노인요양시설(개정법),장기요양기관,65,,29,,,2015-06-01,2015-06-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,12818500121,1,1,exact_normalized_district_name_address
fac_654c44640ead7157,송도사랑요양원,연수구,옥련동,인천광역시 연수구 옥련로 147 3층 (옥련동),,노인복지,노인요양시설(개정법),장기요양기관,21,,14,,,2021-04-01,2021-04-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,12818500259,1,1,exact_normalized_district_name_address
fac_654f7d670db85b08,효심재가노인복지센터,남동구,만수동,인천광역시 남동구 소래로 689 2층 (만수동),,노인복지,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관,,,57,,,2021-09-01,2021-09-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,22820000778,2,1,exact_normalized_district_name_address
fac_6556441b3f5b8b71,선학동,연수구,선학동,"인천광역시 연수구 선학로 37, 202호, 205호(선학동 340)",032-822-0931,아동·돌봄,지역아동센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_6580d337f6786b68,나래재가복지센터,남동구,만수동,"인천광역시 남동구 복개동로56번길 34, 1층 (만수동)",032-461-3450,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,31,,,2019-12-17,2019-12-17,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22820000681,4,2,exact_normalized_district_name_address
fac_658293d04d92c700,연수구한마음주간보호센터,연수구,옥련동,"인천광역시 연수구 비류대로 202 3층301호 (옥련동, 영진프라자)",,노인복지,재가노인복지시설 주야간보호,장기요양기관,58,,16,,,2023-04-01,2023-04-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,22818500301,1,1,exact_normalized_district_name_address
fac_65863c1439cacbaa,우성재가노인 복지센터,연수구,성일아파트상가동,인천광역시 연수구 새말로20 성일아파트상가동 203호,032-811-6151,노인복지,방문목욕 | 방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,2,1,exact_normalized_district_name_address
fac_658ed7af48e7a202,두손노인복지센터,미추홀구,주안동,인천광역시 미추홀구 한나루로 524 (주안동),032-874-8347,노인복지,방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,,,20,,,2017-04-27,2017-04-27,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32817000351,3,2,exact_normalized_district_name_address
fac_65a4da10f2a0494c,네모의 꿈,계양구,,"인천광역시 계양구 아나지로307번길 8-1, 대경빌라트 601동302호",070-7604-0804,정신건강복지,정신재활시설(공동생활가정),생활,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_65ac023c0e7f5cdb,강화백세요양원,강화군,선원면,인천광역시 강화군 선원면 선원사지로191번길 35-24 (선원면),,노인복지,노인요양공동생활가정,장기요양기관,9,,0,,,2022-05-01,2022-05-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,12871000159,1,1,exact_normalized_district_name_address
fac_65bc4e783846ae99,(주)에스라케어,강화군,강화읍,"인천광역시 강화군 강화읍 강화대로 392-3, 2층 (E.D빌딩)",032-932-2331,노인복지,방문간호 | 방문목욕 | 방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,3,1,exact_normalized_district_name_address
fac_65ceec0d071dc190,사랑나눔,연수구,,인천광역시 연수구 선학로 14,,장애인복지,장애인 주간이용시설,주간이용,12,11,5,,,,,,2025-06-30,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,,1,1,exact_normalized_district_name_address
fac_65d91d1cd9322772,삼성한가족복지센터,미추홀구,용현동,인천광역시 미추홀구 한나루로501번길 15 (용현동),032-866-1977,노인복지,재가노인복지시설,,,,,37.451983,126.666376,2025-04-01,,,2025-06-20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,,1,1,exact_normalized_district_name_address
fac_65f689a2277fbecd,호세요양원,강화군,불은면,인천광역시 강화군 불은면 고려왕릉로 376 (불은면),,노인복지,노인요양시설(개정법),장기요양기관,389,,156,,,2008-05-23,2006-11-21,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,12871000003,1,1,exact_normalized_district_name_address
fac_66352e5e87b0d354,주사랑재가방문요양센터,연수구,,인천광역시 연수구 송도미래로11번길 27 스마트스퀘어 A동 611호,032-813-8567,노인복지,방문목욕 | 방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,2,1,exact_normalized_district_name_address
