program_id,category_code,category,title,status,description,gender,lifecycle,region,intro,period,content,target,scale,apply_period,apply_method,contact,updated_date,source_url
A2026010200300200400600271,OHH020101,정서,정신질환 치료비 지원사업,접수중,만19세 이상 1인 가구 대상 정신질환 치료비 지원,전체,전체,남동구,만19세 이상 1인 가구 대상 정신질환 치료비 지원,2026년 연중 ~ 예산 소진 시,만19세 이상 1인가구 정신건강의학적 검사비 및 치료비 본인일부부담금 지원(1인당 연50만원 내),"아래 ① ~ ④모두 충족하는자
① 인천시 남동구민 중 1인가구에 해당하는자
② 만19세 이상
③ 남동구 정신건강복지센터에서 시행하는 정신건강검사지에서 상담 대상군으로 분류된 자
④ 타 사업 치료비 지원을 받지 않은 자",,2026-01-01 ~ 2026-12-31,남동구정신건강복지센터 방문 등록 신청,남동구정신건강복지센터 / 032-465-6412,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400600271
A2026072000300200401200484,OHH020101,정서,제물포구 청년행복충전소,접수마감,청년 1인가구 마음회복 프로그램,전체,청년,제물포구,청년 1인가구 마음회복 프로그램,2026. 7. 31. ~ 2026. 12. 31.,청년 1인가구 여가문화체험 및 건강검진 지원 등,인천시 제물포구 거주 청년 1인가구(만19세 이상 ~ 만39세 이하),,2026-07-17 ~ 2026-07-24,제물포구 동 행정복지센터 또는 창영종합사회복지관,"제물포구 복지정책과 / 032-770-6612, 창영종합사회복지관 / 032-773-1733",2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026072000300200401200484
A2026022300300200400600329,OHH020101,정서,주민조직사업 ‘딩동댕’,접수마감,반려견을 매개체로 주민조직 형성 및 올바른 반려문화 확산,전체,청년,남동구,반려견을 매개체로 주민조직 형성 및 올바른 반려문화 확산,2026. 2. 2. ~ 2026. 12. 31.,1인 청년가구 주민조직 형성을 통한 올바른 반려문화 확산,인천 내 거주하는 반려견을 키우는 1인 청년가구,,2026-01-02 ~ 2026-03-31,구글폼을 통한 접수(https://forms.gle/wvYAML7AoF5TX9zz9),구월종합사회복지관 032-463-9900 (직통: 070-4942-5464),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022300300200400600329
A2025032400300200400500237,OHH020101,정서,중장년 고립가구 발굴 및 관계망 형성 사업 “숨고 아지트” (복지시범특화사업),접수중,"지역 내 거점공간 운영을 통한 중장년 고립가구 발굴 및 사회적 관계망 구축, 고독사 예방",전체,중장년,연수구,"지역 내 거점공간 운영을 통한 중장년 고립가구 발굴 및 사회적 관계망 구축, 고독사 예방",2026. 1. ~ 2026. 12.,"거점공간(청학동, 선학동 등) 활용을 통한 관계형성 프로그램 운영
- 아지트 모임
- 손 끝(공예, 요리, 목공 등 활동 프로그램) 모임
- 나들이",연수구에 거주하는 중장년(만 40세~64세) 고립가구,,2026-01-01 ~ 2026-12-31,세화종합사회복지관 내방 및 유선 신청,세화종합사회복지관 서비스제공2팀 / 032-813-2790~4,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2025032400300200400500237
A2026022300300200400600322,OHH020101,정서,"찾아가는 복지 시범 특화사업 ""문, 안 인사""",접수중,은둔·고립·1인가구를 대상으로 심리상담 및 활동형 프로그램 제공,전체,전체,인천광역시 전체,은둔·고립·1인가구를 대상으로 심리상담 및 활동형 프로그램 제공,2026. 1. 2. ~ 2026. 12. 31.,"○ 심리·정서·신체적 건강 회복을 위한 전문상담 제공
○ 고립감, 외로움 해소를 위한 활동형 프로그램 제공
청년 고독탈출, 중장년 볼링/공예/요리 소모임,
자연체험 활동, 함께하는 마을축제, 유급봉사활동, 나들이
○ 은둔·고립·1인가구에 대한 사회적 인식 개선 및 고립 예방","인천시 거주 은둔·고립·1인가구 청년 (만20세 ~ 39세)
인천시 거주 은둔·고립·1인가구 중장년 (만40세 ~ 65세)",,2026-03-01 ~ 2026-08-31,"홈페이지 프로그램 신청 문안인사 게시물에서 온라인 신청(구글 설문지 링크), 전화",성산종합사회복지관(032-437-2500),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022300300200400600322
A2025041600300200400400246,OHH020101,정서,찾아가는 복지시범 특화사업 ‘이웃기웃’,접수중,"지역 내 은둔, 고립, 1인 가구를 대상으로 은둔고립가구 발굴 및 사회적관계망 형성 도모",전체,전체,미추홀구,"지역 내 은둔, 고립, 1인 가구를 대상으로 은둔고립가구 발굴 및 사회적관계망 형성 도모",2026.4.~11.,"심심상인 : 가정으로 방문하여 상담 및 안부확인, 다양한 DIY(요리, 만들기) 활동 등 지원
다정다감 : 가정과 외부(거점공간 및 지역사회)에서 다양한 활동(반려텃밭 가꾸기, 원데이클래스 등) 지원
화양연화 : 거점공간을 활용한 다양한 활동(문화생활, 식사모임 등) 지원","39~70세 고립, 은둔 1인가구
※ 미추홀구 7개동(관교동, 문학동, 주안 3·7·8동, 학익 1·2동)",,2026-04-01 ~ 2026-11-30,인천종합사회복지관 032-873-0541 문의,인천종합사회복지관 032-873-0541,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2025041600300200400400246
A2026022000300200400700319,OHH020101,정서,"청년 1인가구동아리 “함께, 부평”",접수중,부평구에서 거주하는 청년 1인 가구의 사회적 관계망 형성을 돕고 우울감 및 일상의 무료함을 해소하기 위한 동아리 사업,전체,청년,부평구,부평구에서 거주하는 청년 1인 가구의 사회적 관계망 형성을 돕고 우울감 및 일상의 무료함을 해소하기 위한 동아리 사업,2026. 3 ~ 2026. 12,"1순위 : 부평구 내 다양한 장소들 방문(음식점&카페, 공원산책, 영화관람, 미술관/박물관 방문 등) 및 나들이 진행
2순위 : 이외 회원들이 건의하는 활동
기타 : 반기별 나들이 진행(평일 오전~오후 진행)
* 나들이의 경우 복지관 차량 지원 가능하며, 장소 및 시간은 추후 투표로 결정할 예정입니다.","- 부평지역에서 활동이 가능한 2030청년
- 20세~39세(2007년생~1987년생)",,2026-03-01 ~ 2026-12-31,부평중부종합사회복지관 홈페이지 QR코드 및 전화접수,부평중부종합사회복지관 / 032-528-4020,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400700319
A2026022000300200400700320,OHH020101,정서,청년1인가구정서지원프로그램 ‘일행’,접수마감,청년1인가구를 대상으로 월 2회 요리활동 진행,전체,청년,인천광역시 전체,청년1인가구를 대상으로 월 2회 요리활동 진행,2026. 3. 19. ~ 2026. 12. 3.,요리 및 반찬나눔활동,인천시 거주 청년 1인가구(20세 이상 ~ 49세 이하),,2026-02-24 ~ 2026-03-16,부평중부종합사회복지관 방문접수 및 전화접수,부평중부종합사회복지관 / 032-528-4020,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400700320
A2026010200300200400100294,OHH020101,정서,청년해봄(관계 속 피어나는 청년의 힘),접수중,사회적 고립·은둔 위험이 있는 청년 1인가구의 일상 회복과 사회적 관계 형성 지원 프로그램,전체,청년,중구,사회적 고립·은둔 위험이 있는 청년 1인가구의 일상 회복과 사회적 관계 형성 지원 프로그램,2026. 3. 1. ~ 2026. 12. 31.,"- 소그룹 모임으로 일상 이야기 나누기, 취미 활동 함께하기
- 외출이 어려운 참여자를 위한 소규모·단계적 참여 활동 및 구성
- 필요 시 상담기관·정신건강 유관기관 연계",인천 중구 원도심 거주 청년 1인가구(만19세~만39세),,2026-01-01 ~ 2026-11-30,전화 및 방문 상담 후 참여,성.미가엘종합사회복지관 지역조직팀 / 032-766-0981,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400100294
A2026040300300200400100372,OHH020101,정서,해드리오_도자기 클래스 1,접수마감,'기억의 음식'을 주제로 나만의 도자기를 만드는 문화예술 프로그램 입니다.,전체,전체,중구,'기억의 음식'을 주제로 나만의 도자기를 만드는 문화예술 프로그램 입니다.,2026-05-01~2026-05-22,"도예 기법 학습, 도예 실습 및 작품 제작","인천 중구 거주 청·중장년 1인가구 8명
(※ 전 회차 참여 가능자 우선 선발, 선착순 접수)",,2026-04-06 ~ 2026-05-22,QR신청,중구가족센터 032)752-2722,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040300300200400100372
A2026040300300200400100373,OHH020101,정서,해드리오_도자기 클래스 2,접수마감,'기억의 음식'을 주제로 나만의 도자기를 만드는 문화예술 프로그램 입니다.,전체,전체,중구,'기억의 음식'을 주제로 나만의 도자기를 만드는 문화예술 프로그램 입니다.,2026-05-29~2026-06-19,"○ 장소 : 모토도자공방 (공방으로 직접 방문)
○ 일정 및 활동내용 :
- 2026.5.29.(금) 16:00~18:00 (기억의 음식 나누기, 도예 기초를 통한 찻잔/술잔 제작)
- 2026.6.5.(금) 16:00~18:00 (코일링 기법으로 그릇 제작)
- 2026.6.12.(금) 16:00~18:00 (판기법·눌러찍기를 통한 접시 제작)
- 2026.6.19.(금) 16:00~18:00 (연리문 기법으로 마블링 접시 제작)","인천 중구 거주 청·중장년 1인가구 8명 (※ 전 회차 참여 가능자 우선 선발, 선착순 접수)",,2026-04-06 ~ 2026-06-19,QR신청,중구가족센터 032)752-2722,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040300300200400100373
A2026061500300200400000387,OHH020101,정서,힐링토크콘서트 「마음 On Air」,접수마감,"1인가구, 중장년 등 외로운 시민을 위한 토크콘서트",전체,전체,인천광역시 전체,"1인가구, 중장년 등 외로운 시민을 위한 토크콘서트",2026-07-09,"인천광역시자살예방센터에서
1인가구 및 중장년 등 외로움을 느끼는 시민과 함께하는
힐링토크콘서트 「마음 On Air」를 개최합니다.
✅ 「마음 On Air」
▶​ 일시: 2026년 7월 9일(목) 15:00 ~ 17:00
▶​ 장소: 제물포스마트타운 1층 신중년 아지트 커뮤니티홀
▶​ 순서
- On Air 1부(15:00 ~ 15:55) 김혜민 작가 미니강연
- On Air 2부(16:05 ~ 16:30) 사연 및 경험나눔
- On Air 3부(16:30 ~ 17:00) 위로와 힐링의 노래
✅ 신청 안내
▶​ 신청기간: 2026년 6월 15일(월) ~ 6월 28일(일)
▶​ 대 상: 1인가구 및 중장년 등 인천시민
▶​ 참석인원: 선착순 40명
※많은 분들을 모시기 어려워, 선착순으로 모집함을 양해바랍니다.
▶​ 참여링크 : https://forms.gle/LAbVYF3qTU2Z2uoR9
♧ 참석신청과 함께 2부 사연나눔 시간에 함께 나눌 귀하의 마음을 들려주세요
♧​​​ 사연이 채택되시면 2부 힐링토크콘서트 초대장과, 행사일 소정의 선물을 드립니다~^^",1인가구 및 중장년 등 인천시민,,2026-06-15 ~ 2026-06-28,https://forms.gle/LAbVYF3qTU2Z2uoR9,인천광역시자살예방센터 ☎ 032-468-9917 (내선 1),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026061500300200400000387
A2026022600300200400200342,OHH020102,주거,2026년 동 지역사회보장협의체 활성화 사업 「1인가구 가사경감 클린(Clean) 주방 사업」,접수마감,거동 불편 노인 및 장애인 1인 가정에 음식물 처리기를 지원하여 가사 부담 경감 및 위생적인 주거 환경 조성,전체,노년,동구,거동 불편 노인 및 장애인 1인 가정에 음식물 처리기를 지원하여 가사 부담 경감 및 위생적인 주거 환경 조성,2026. 3. ~ 2026. 10.,"- 1인가구 맞춤형 음식물 처리기 지원
- 사후 관리 및 사용 확인을 통한 안부 모니터링","동구 송림4동 거주, 거동 불편 저소득 노인 및 장애인, 1인가구",,2026-03-01 ~ 2026-04-30,동구 송림4동 행정복지센터 찾아가는 보건복지팀으로 문의,동구 송림4동 행정복지센터 찾아가는 보건복지팀 / ☎ 032-760-4975,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022600300200400200342
A2026061500300200400000388,OHH020102,주거,2026년 찾아가는 청년주거상담소,접수마감,"주거교육을 희망하는 청년층을 대상으로 부동산 계약, 주택도시기금 대출, 공공·민영주택 청약 등 청년층이 필요로 하는 주거정책 및 관련 정보를 제공",전체,청년,인천광역시 전체,"주거교육을 희망하는 청년층을 대상으로 부동산 계약, 주택도시기금 대출, 공공·민영주택 청약 등 청년층이 필요로 하는 주거정책 및 관련 정보를 제공",2026-06-18,"행사일시 : 2026. 6. 18.(목) 14:00 ~ 16:00
행사장소 : 인천광역시청 본관 2층 대회의실
행사일정
- 14:00 ~14:05(5‘) : 개회 및 프로그램 안내, 국토부
- 14:05 ~14:25(20‘) : 사회초년생을 위한 부동산 계약 교육, 자문위원(공인중개사)
- 14:25 ~14:45(20‘) : 부동산 금융 및 전세사기 방지 교육, 주택도시보증공사
- 14:45 ~15:05(20‘) : 공공주택‧청약 관련 교육, 한국토지주택공사
- 15:05 ~15:25(20‘) : 민영주택‧청약 관련 교육, 한국부동산원
- 15:25 ~15:55(30‘) : 분야별 주거상담(청약, 전세사기, 금융), 각 분야 강사
- 15:55 ~16:00(5‘) : 단체사진 촬영 및 폐회, 참석자 전원",18~39세 청년 누구나,100명,2026-06-09 ~ 2026-06-16,인천청년포털에서 신청,"국토교통부, 인천광역시(032-440-4174)",2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026061500300200400000388
A2026010200300200401000262,OHH020102,주거,"[행복 동행 사업] 셀프집수리 ""내집에 손 좀 보겠습니다""",접수마감,스스로 주거환경을 개선하고 관리하는 역량강화,전체,전체,강화군,스스로 주거환경을 개선하고 관리하는 역량강화,2026. 6. 13. ~ 2026. 7. 25.,"- 간단한 수리, 정비, 관리, 생활 팁 실습
- 직접체험하며 배우는 실습중심의 주거교육",강화군 관내거주 1인가구,,2026-06-01 ~ 2026-06-12,강화군가족센터 홈페이지 신청,강화군가족센터 / 032-933-0980,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200401000262
A2026040300300200400500370,OHH020102,주거,"다시, 일상",접수마감,청·중장년 고립가구 일상회복 지원사업,전체,중장년,연수구,청·중장년 고립가구 일상회복 지원사업,2026-05-04~2026-11-30,"일상회복프로그램(주거환경개선, 정리정돈 코칭), 생활안정물품지원 등",연수구민 청·중장년 1인 및 돌봄필요가구 8가정,,2026-03-30 ~ 2026-04-30,세화종합사회복지관 유선접수,세화종합사회복지관 032)813-2790~4,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040300300200400500370
A2026010200300200400000286,OHH020102,주거,인천형 청년월세 지원사업,접수마감,경제적 어려움을 겪고 있는 청년층 월세 지원을 통한 주거비 부담 완화,전체,청년,인천광역시 전체,경제적 어려움을 겪고 있는 청년층 월세 지원을 통한 주거비 부담 완화,2026. 1. ~ 12.,1인당 월 최대 20만원씩 최장 24개월(회) 월세 지원,"인천 19세~39세 이하 부모님과 별도 거주 무주택 청년
- 소득기준 : (원가구) 기준 중위소득 100%이하이면서 (청년가구) 기준 중위소득 60%이하
- 재산기준 : (원가구) 재산 470백만원 이하이면서 (청년가구) 재산 122백만원 이하
- 전입신고 필수",,2026-03-30 ~ 2026-05-29,"복지로(19~34세), 인천청년포털(35~39세)을 통한 온라인신청
또는 관할 행정복지센터 방문 신청","관할 구청(행정복지센터), 미추홀콜센터(032-120), 국토부 콜센터(1599-0001)",2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400000286
A2026071300300200400500476,OHH020102,주거,청·중장년 고립가구 일상회복 지원사업,접수중,청·중장년 고립가구 생활개선 지원 및 고독·고립 예방 관리,전체,중장년,연수구,청·중장년 고립가구 생활개선 지원 및 고독·고립 예방 관리,2026. 5. ~ 2026. 11.,"청·중장년 고립가구 생활개선을 통한 일상회복 지원
- 주거환경개선 지원 및 청소·정리정돈 코칭
- 생활안정물품 지원
- 정리정돈 유지 및 실천방법 역량강화교육
- 참여자 간담회",고립위험이 있는 청·중년 고립가구 8명,,2026-05-01 ~ 2026-12-31,세화종합사회복지관 내방 및 유선 신청,세화종합사회복지관 서비스제공2팀 / 032-813-2790~4,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026071300300200400500476
A2026072000300200400000482,OHH020102,주거,청년 임대주택 공급,접수중,저소득층 청년에게 저렴한 임대료의 임대주택을 공급하여 주거환경 개선 및 주거안정에 기여,전체,청년,인천광역시 전체,저소득층 청년에게 저렴한 임대료의 임대주택을 공급하여 주거환경 개선 및 주거안정에 기여,2026. 1. ~ 12.,"공공주택사업자(iH,LH)가 기존주택을 매입하여 시세 대비 저렴한 임대료로 저소득층 무주택 미혼 청년에게 공급","수급자, 한부모가족, 차상위계층, 자립준비청년 등 무주택 미혼 19세 이상 39세 이하 청년",,2026-01-01 ~ 2026-12-31,"신청기간은 모급공고문 확인(관련 사이트 참조)
인천도시공사(방문접수), LH(PC 또는 모바일)",인천도시공사(☎ 1522-0072) 한국토지주택공사(☎ 1600-1004),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026072000300200400000482
A2026010200300200400000285,OHH020102,주거,청년 주택임차보증금 이자 지원,접수마감,인천 청년들의 주거비용 부담 완화와 안정적인 주거생활 지원을 위한 임차보증금 대출이자 지원,전체,청년,인천광역시 전체,인천 청년들의 주거비용 부담 완화와 안정적인 주거생활 지원을 위한 임차보증금 대출이자 지원,2026. 1. ~ 12.,"(지원내용)대출한도 최대 1억원 이내, 대출이자 연 최대 3.5% 지원
- 1자녀 이상가구 : 연 3.5%, 그 외 가구 연 3.0% 지원
(대출기간)2년 이내, 최장 4년(2년 범위 내 1회 연장가능, 만기시 일시 상환)","(기본)19~39세 이하의 무주택 청년세대주로 인천시에 주소를 두거나, 인천시로 전입예정인 자
(소득) 본인 연소득 6천만원(부부합산 연소득 8천만원) 이하
(주택) 전세·보증부월세 임차보증금 2.5억원 이하 주택",,2026-05-11 ~ 2026-05-11,인천청년포털 온라인 신청,미추홀콜센터 / 032-120,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400000285
A2026072000300200401200483,OHH020102,주거,클린하우스 만들기,접수중,주거환경 개선이 필요한 중장년을 위한 1인가구 및 취약계층 청소·방역·소독 서비스 지원,전체,중장년,제물포구,주거환경 개선이 필요한 중장년을 위한 1인가구 및 취약계층 청소·방역·소독 서비스 지원,2026. 7. ~ 2026. 12.,주거환경 개선이 필요한 중장년을 위한 1인가구 및 취약계층 청소·방역·소독 서비스 지원,제물포구 거주 주거취약 계층(중장년 1인가구 포함),,2026-07-20 ~ 2026-12-31,제물포구 각 동 행정복지센터,"제물포구 복지정책과 / 032-770-6612, 인천제물포구지역자활센터 / 032-761-0766",2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026072000300200401200483
A2023121300300200400000074,OHH020103,안전,AI 안부확인 돌봄서비스,접수중,1인가구 AI 케어콜 돌봄서비스를 통한 위기가구 조기발굴 및 고독사 예방,전체,전체,인천광역시 전체,1인가구 AI 케어콜 돌봄서비스를 통한 위기가구 조기발굴 및 고독사 예방,2026. 1. ~ 12.,"○ 지원대상 : 고독사 고위험군 1인가구
○ 지원내용 : AI 통화료 및 플랫폼 사용료
○ 사업내용
- AI가 주1회 자동 전화 후 담당자에게 통화결과를 리포트하며 그 결과는 케어콜 시스템으로 체계적 관리
- 이상징후(통화기록이 없거나 말이 없는 사람 등)가 있는 대상자에게 담당자가 개별 연락하여 상황 확인 및 조치",고독사 고위험군 1인가구,,2026-01-01 ~ 2026-12-31,거주지 관할 읍면동 주민센터,인천광역시 외로움정책과,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2023121300300200400000074
A2023121300300200400700047,OHH020103,안전,[행복 동행 사업] 1인가구 안심홈세트지원,접수마감,가정용 보안용품 지원을 통한 주거 안전 지원,전체,전체,부평구,가정용 보안용품 지원을 통한 주거 안전 지원,2026-07-01~2026-07-31,가정용 보안용품 지원,"인천시 거주 1인가구
*부평구 거주자 우선 선정
*안전취약계층(여성1인가구, 노인1인가구, 보호종료아동) 우선 선정",,2026-07-01 ~ 2026-07-31,"부평구건강가정지원센터 홈페이지에서 신청 서류 다운로드
1. 메일 접수(icfamily0101@hanmail.net)
2. 센터 방문 접수(부평구 부영로 161, 주안빌딩 502호)",인천부평구건강가정지원센터 가족사업팀 / 070-4827-1936,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2023121300300200400700047
A2026022400300200400000339,OHH020103,안전,노인맞춤돌봄서비스,접수중,독거어르신을 위한 돌봄서비스 제공,전체,노년,인천광역시 전체,독거어르신을 위한 돌봄서비스 제공,2026. 1. 1. ~ 2026. 12. 31.,"· 안전지원 : 방문·전화를 통한 안부확인, 정보제공, 말벗
· 사회참여 : 대면프로그램(사회관계향상 프로그램, 자조모임 등) 참여
· 생활교육 : 신체건강·정신건강분야 생활교육
· 일상생활지원 : 외출동행, 가사지원(중점돌봄군 한정)
· 퇴원환자서비스(신규) : 영양지원, 가사지원, 동행지원 서비스","만 65세 이상 국민기초생활수급자, 차상위계층, 기초연금수급자로서, 독거·조손·고령부부 등 신체적, 경제적, 정신적인 어려움을 겪어 돌봄이 필요한 노인",,2026-01-01 ~ 2026-12-31,주민등록상 주소지 읍·면·동 행정복지센터에 전화·우편·팩스·온라인(복지로) 신청,인천광역시 통합돌봄과,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022400300200400000339
A2023121300300200400000079,OHH020103,안전,독거노인·장애인 응급안전안심서비스,접수중,"댁내에 안전확인 장비를 설치하여 안전 확인, 119 응급호출",전체,노년,인천광역시 전체,"댁내에 안전확인 장비를 설치하여 안전 확인, 119 응급호출",2026. 1. 1. ~ 2026. 12. 31.,독거노인 장애인에게 댁내 장비를 설치하여 실시간 안전확인을 통해 응급상황 발생 시 신속한 대응,"(독거노인) 소득과 관계없이 실제로 혼자 살고 있는 65세 이상 노인
(노인 2인 가구) 기초생활 수급자, 차상위, 기초연금수급자 중
① 한명이 질환(당뇨, 혈압, 뇌졸중 및 치매 등)을 앓고 있거나 거동이 불편한 경우
② 모두 75세 이상인 경우
(조손가구) 노인과 손·자녀(24세 이하)로만 구성된 가구 중
① 노인 1인 및 손·자녀 : 독거노인 기준과 동일
② 노인 2인 및 손·자녀 : 노인 2인 가구 기준과 동일
(장애인 가구) 장애인활동지원 수급자이면서 독거 또는 취약가구에 해당하는 장애인",,2026-01-01 ~ 2026-12-31,"읍·면·동 행정복지센터, 지역센터에 방문·전화·우편·팩스 신청",인천광역시 통합돌봄과,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2023121300300200400000079
A2026010200300200400900280,OHH020103,안전,독거노인·장애인 응급안전안심서비스,접수중,댁내에 안전확인 센서를 설치하여 실시간 안전 확인,전체,노년,서구,댁내에 안전확인 센서를 설치하여 실시간 안전 확인,2026. 1. 1. ~ 2026. 12. 31.,"독거노인·장애인에게 응급구조, 구급을 위한 댁내장비를 설치하고 실시간 안전확인을 통해 응급상황 발생 시 신속한 대응","- (독거노인) 소득과 관계없이 실제로 혼자 살고 있는 65세
이상의 노인
- (노인2인가구) 기초생활수급자, 차상위 또는 기초연금
수급자인 가구 중
① 한 명이 질환(당뇨, 혈압, 뇌졸중 및 치매 등)
② 모두 75세 이상인 경우
- (조손가구) 노인과 손자녀(24세 미만)으로 구성된 가구 중
① 노인 1인 및 손자녀 : 독거가구 기준과 동일
② 노인 2인 및 손자녀 : 노인 2인 가구 기준과 동일
- (장애인 가구) 장애인활동지원 수급자이면서 독거 또는
취약가구에 해당하는 장애인",,2026-01-01 ~ 2026-12-31,문의처로 전화 신청,서구노인복지관 / 032-251-9479,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400900280
A2026063000300200401400471,OHH020103,안전,독거노인·장애인 응급안전안심서비스,접수중,댁내에 안전확인 센서를 설치하여 실시간 안전 확인,전체,노년,서구,댁내에 안전확인 센서를 설치하여 실시간 안전 확인,2026. 1. 1. ~ 2026. 12. 31.,"독거노인·장애인에게 응급구조, 구급을 위한 댁내장비를 설치하고 실시간 안전확인을 통해 응급상황 발생 시 신속한 대응","- (독거노인) 소득과 관계없이 실제로 혼자 살고 있는 65세
이상의 노인
- (노인2인가구) 기초생활수급자, 차상위 또는 기초연금
수급자인 가구 중
① 한 명이 질환(당뇨, 혈압, 뇌졸중 및 치매 등)
② 모두 75세 이상인 경우
- (조손가구) 노인과 손자녀(24세 미만)으로 구성된 가구 중
① 노인 1인 및 손자녀 : 독거가구 기준과 동일
② 노인 2인 및 손자녀 : 노인 2인 가구 기준과 동일
- (장애인 가구) 장애인활동지원 수급자이면서 독거 또는
취약가구에 해당하는 장애인",,2026-01-01 ~ 2026-12-31,문의처로 전화 신청,서구노인복지관 / 032-251-9479,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026063000300200401400471
A2023121300300200400000073,OHH020103,안전,돌봄플러그,접수중,고독사 고위험군 1인가구의 가전제품에 부착한 스마트 플러그에서 일정시간 미사용 감지 시 실시간 안전확인 및 신속대응,전체,전체,인천광역시 전체,고독사 고위험군 1인가구의 가전제품에 부착한 스마트 플러그에서 일정시간 미사용 감지 시 실시간 안전확인 및 신속대응,2026. 1. ~ 12.,"○ 지원대상 : 고독사 고위험군 1인가구
○ 지원내용 : 돌봄플러그 기기 설치·운영비
○ 사업내용
- TV 등 가전제품에 부착한 스마트 돌봄플러그에서 일정시간 미사용 감지 시 담당자에게 메시지 발송
- 돌봄플러그를 활용한 전력량 및 조도 변화 추이 확인으로 긴급상황에 신속 대응",고독사 고위험군 1인가구,,2026-01-01 ~ 2026-12-31,거주지 읍면동 행정복지센터,인천광역시 외로움정책과,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2023121300300200400000073
A2026062500300200400400392,OHH020103,안전,미추홀구 여성안심드림(Dream),접수마감,"- 여성 1인가구 안심장비(현관 도어가드) 지원
- 여성 1인 점포 비상벨 지원",여성,전체,미추홀구,"- 여성 1인가구 안심장비(현관 도어가드) 지원
- 여성 1인 점포 비상벨 지원",2026.6.25.~7.24.,,미추홀구 관내 여성 1인가구 10가구 / 여성 1인점포 20점포,,2026-06-25 ~ 2026-07-24,미추홀구 홈페이지,미추홀구청(032-880-7315),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026062500300200400400392
A2026062600300200400700393,OHH020103,안전,부평구 여성안심드림(Dream),접수마감,여성1인가구 및 여성1인점포 안심장비 지,여성,전체,부평구,여성1인가구 및 여성1인점포 안심장비 지,2026.06.08.~2026.07.03.,"1인가구 : 안심도어가드 또는 안심홈세트
1인점포 : 안심비상벨",부평구 관내 여성 1인가구 또는 여성 1인점포,,2026-06-08 ~ 2026-07-03,"- 방 문 : 부평구청 신관 4층 여성가족과 (평일 09:00~18:00, 점심시간(12:00~13:00) 및 공휴일 제외)
- e메일 : 담당자 이메일 canell@korea.kr (제목:여성안심드림사업 신청)로 신청서 제출",부평구청 여성가족과 성평등정책팀(☏032-509-3972),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026062600300200400700393
